source,target
1244,1643
1244,4322
1244,6439
1244,7213
1244,2996
1244,7690
1244,6634
1244,5310
1244,2982
1244,3918
1244,1494
1244,8747
1244,8001
1244,3288
1244,9242
1244,3083
1244,4569
1244,7028
1244,1428
1244,6058
1244,9341
1244,5663
1244,7492
1244,4637
1244,4807
1244,9182
1244,6585
1244,7822
1244,2101
1244,4776
1244,2093
1244,4375
1244,2652
1244,2994
1244,9114
1244,8007
1244,5731
1244,1780
1244,4168
9,7573
18,7573
33,7573
60,7573
101,7573
108,7573
118,7573
132,7573
201,7573
209,7573
213,7573
224,7573
238,7573
286,7573
302,7573
358,7573
366,7573
375,7573
394,7573
405,7573
420,7573
431,7573
438,7573
527,7573
575,7573
589,7573
655,7573
661,7573
669,7573
680,7573
689,7573
718,7573
776,7573
796,7573
804,7573
844,7573
892,7573
908,7573
927,7573
935,7573
1002,7573
1024,7573
1043,7573
1046,7573
1052,7573
1053,7573
1064,7573
1099,7573
1127,7573
1137,7573
1141,7573
1156,7573
1190,7573
1247,7573
1294,7573
1310,7573
1360,7573
1384,7573
1402,7573
1427,7573
1456,7573
1505,7573
1508,7573
1533,7573
1565,7573
1596,7573
1612,7573
1646,7573
1664,7573
1683,7573
1706,7573
1711,7573
1717,7573
1745,7573
1797,7573
1801,7573
1813,7573
1843,7573
1871,7573
1881,7573
1920,7573
1951,7573
1988,7573
1992,7573
2012,7573
2016,7573
2025,7573
2039,7573
2058,7573
2086,7573
2092,7573
2130,7573
2165,7573
2167,7573
2260,7573
2265,7573
2392,7573
2397,7573
2402,7573
2486,7573
2493,7573
2508,7573
2520,7573
2536,7573
2557,7573
2573,7573
2579,7573
2637,7573
2647,7573
2664,7573
2680,7573
2688,7573
2691,7573
2693,7573
2702,7573
2749,7573
2754,7573
2836,7573
2856,7573
2871,7573
2877,7573
2908,7573
2920,7573
2974,7573
2989,7573
3025,7573
3030,7573
3052,7573
3063,7573
3069,7573
3071,7573
3114,7573
3167,7573
3193,7573
3196,7573
3212,7573
3253,7573
3278,7573
3298,7573
3307,7573
3326,7573
3331,7573
3336,7573
3354,7573
3389,7573
3407,7573
3428,7573
3432,7573
3438,7573
3464,7573
3465,7573
3473,7573
3483,7573
3484,7573
3493,7573
3519,7573
3525,7573
3538,7573
3619,7573
3646,7573
3674,7573
3710,7573
3775,7573
3796,7573
3826,7573
3874,7573
3876,7573
3905,7573
3916,7573
3919,7573
3924,7573
3927,7573
3994,7573
4029,7573
4058,7573
4094,7573
4123,7573
4158,7573
4227,7573
4306,7573
4334,7573
4341,7573
4353,7573
4361,7573
4378,7573
4403,7573
4408,7573
4426,7573
4432,7573
4447,7573
4462,7573
4506,7573
4570,7573
4595,7573
4615,7573
4635,7573
4636,7573
4650,7573
4689,7573
4692,7573
4705,7573
4724,7573
4726,7573
4741,7573
4926,7573
4927,7573
4932,7573
5013,7573
5038,7573
5048,7573
5082,7573
5114,7573
5121,7573
5180,7573
5248,7573
5273,7573
5280,7573
5325,7573
5329,7573
5355,7573
5365,7573
5378,7573
5404,7573
5427,7573
5436,7573
5444,7573
5456,7573
5465,7573
5467,7573
5482,7573
5508,7573
5582,7573
5601,7573
5617,7573
5651,7573
5676,7573
5686,7573
5691,7573
5806,7573
5807,7573
5870,7573
5874,7573
5915,7573
5918,7573
5921,7573
6034,7573
6047,7573
6102,7573
6141,7573
6170,7573
6212,7573
6243,7573
6245,7573
6255,7573
6264,7573
6326,7573
6332,7573
6417,7573
6425,7573
6435,7573
6523,7573
6588,7573
6596,7573
6643,7573
6701,7573
6770,7573
6812,7573
6827,7573
6831,7573
6865,7573
6874,7573
6888,7573
6900,7573
6901,7573
6962,7573
6972,7573
7044,7573
7079,7573
7094,7573
7095,7573
7134,7573
7135,7573
7143,7573
7156,7573
7160,7573
7180,7573
7195,7573
7204,7573
7209,7573
7225,7573
7240,7573
7277,7573
7303,7573
7326,7573
7381,7573
7398,7573
7443,7573
7454,7573
7525,7573
7542,7573
7548,7573
7569,7573
7573,8277
7573,9208
7573,8054
7573,7710
7573,8507
7573,8250
7573,9002
7573,7619
7573,9126
7573,9107
7573,8052
7573,7934
7573,8912
7573,7956
7573,9367
7573,8511
7573,8813
7573,7673
7573,8502
7573,8397
7573,9078
7573,7663
7573,8203
7573,8893
7573,9305
7573,8038
7573,8468
7573,9117
7573,8043
7573,8467
7573,8660
7573,9317
7573,9481
7573,8954
7573,8994
7573,7644
7573,9189
7573,7627
7573,7784
7573,7909
7573,7830
7573,9006
7573,8874
7573,9303
7573,9217
7573,8224
7573,7928
7573,7930
7573,8703
7573,7629
7573,8258
7573,8170
7573,7861
7573,8185
7573,8286
7573,8383
7573,8479
7573,8381
7573,7704
7573,8826
7573,8489
7573,9338
7573,8580
7573,9103
7573,8243
7573,9201
7573,9356
7573,8755
7573,7979
7573,8219
7573,8830
7573,7762
7573,9383
7573,9259
7573,7734
7573,9029
7573,8901
7573,7677
7573,8486
7573,7694
7573,8967
7573,8927
7573,8325
7573,8632
7573,8992
7573,9347
7573,8370
7573,8402
406,7253
533,7253
766,7253
802,7253
816,7253
1151,7253
1443,7253
1563,7253
1740,7253
1777,7253
2125,7253
2245,7253
2339,7253
2485,7253
2674,7253
3099,7253
3138,7253
3241,7253
3308,7253
3565,7253
3643,7253
3960,7253
4040,7253
4566,7253
4575,7253
5276,7253
5538,7253
5710,7253
5946,7253
6025,7253
6325,7253
6935,7253
6975,7253
7065,7253
7253,7922
7253,9406
7253,8149
7253,9158
7253,8369
7253,9087
7253,8205
7253,7791
7253,8018
7253,9390
7253,9254
7253,8805
9,8286
60,8286
101,8286
118,8286
132,8286
201,8286
209,8286
213,8286
286,8286
302,8286
358,8286
366,8286
375,8286
394,8286
405,8286
420,8286
438,8286
527,8286
534,8286
575,8286
589,8286
643,8286
647,8286
661,8286
680,8286
718,8286
776,8286
796,8286
831,8286
844,8286
875,8286
892,8286
908,8286
927,8286
935,8286
953,8286
1002,8286
1024,8286
1043,8286
1046,8286
1099,8286
1137,8286
1141,8286
1156,8286
1190,8286
1247,8286
1294,8286
1384,8286
1427,8286
1456,8286
1505,8286
1508,8286
1565,8286
1583,8286
1612,8286
1706,8286
1717,8286
1738,8286
1745,8286
1797,8286
1801,8286
1813,8286
1843,8286
1871,8286
1881,8286
1920,8286
1921,8286
1992,8286
2012,8286
2016,8286
2039,8286
2058,8286
2086,8286
2092,8286
2130,8286
2134,8286
2144,8286
2165,8286
2167,8286
2205,8286
2260,8286
2397,8286
2402,8286
2451,8286
2486,8286
2498,8286
2508,8286
2520,8286
2536,8286
2557,8286
2586,8286
2637,8286
2645,8286
2647,8286
2664,8286
2680,8286
2693,8286
2702,8286
2761,8286
2778,8286
2836,8286
2856,8286
2871,8286
2877,8286
2908,8286
2920,8286
3022,8286
3025,8286
3030,8286
3069,8286
3071,8286
3114,8286
3193,8286
3196,8286
3253,8286
3278,8286
3298,8286
3307,8286
3326,8286
3331,8286
3354,8286
3389,8286
3403,8286
3438,8286
3464,8286
3465,8286
3473,8286
3519,8286
3525,8286
3537,8286
3646,8286
3710,8286
3775,8286
3826,8286
3838,8286
3874,8286
3876,8286
3905,8286
3919,8286
3924,8286
3987,8286
3994,8286
4023,8286
4058,8286
4094,8286
4158,8286
4162,8286
4272,8286
4306,8286
4341,8286
4353,8286
4361,8286
4368,8286
4378,8286
4426,8286
4432,8286
4462,8286
4501,8286
4595,8286
4617,8286
4632,8286
4689,8286
4705,8286
4724,8286
4726,8286
4741,8286
4759,8286
4914,8286
4927,8286
4932,8286
5013,8286
5038,8286
5048,8286
5114,8286
5121,8286
5180,8286
5238,8286
5273,8286
5292,8286
5325,8286
5329,8286
5355,8286
5378,8286
5444,8286
5456,8286
5467,8286
5508,8286
5582,8286
5601,8286
5602,8286
5657,8286
5676,8286
5686,8286
5691,8286
5772,8286
5779,8286
5806,8286
5870,8286
5893,8286
5915,8286
5918,8286
5921,8286
6034,8286
6102,8286
6141,8286
6170,8286
6212,8286
6243,8286
6245,8286
6255,8286
6264,8286
6326,8286
6332,8286
6425,8286
6435,8286
6453,8286
6523,8286
6588,8286
6596,8286
6657,8286
6792,8286
6794,8286
6812,8286
6865,8286
6874,8286
6888,8286
6900,8286
6901,8286
6923,8286
6936,8286
6962,8286
6972,8286
7006,8286
7079,8286
7088,8286
7094,8286
7095,8286
7111,8286
7131,8286
7134,8286
7160,8286
7181,8286
7195,8286
7240,8286
7277,8286
7303,8286
7331,8286
7402,8286
7454,8286
7465,8286
7525,8286
7542,8286
7548,8286
7569,8286
7573,8286
7627,8286
7629,8286
7670,8286
7677,8286
7678,8286
7694,8286
7704,8286
7734,8286
7762,8286
7784,8286
7830,8286
7831,8286
7861,8286
7909,8286
7928,8286
7930,8286
7934,8286
7946,8286
7956,8286
7958,8286
7979,8286
8170,8286
8182,8286
8185,8286
8219,8286
8221,8286
8224,8286
8235,8286
8243,8286
8258,8286
8286,9006
8286,8874
8286,9303
8286,9217
8286,8703
8286,8468
8286,8507
8286,8383
8286,8479
8286,9002
8286,8381
8286,8826
8286,8489
8286,9338
8286,8580
8286,9103
8286,9107
8286,9201
8286,9356
8286,8755
8286,8830
8286,9383
8286,9259
8286,9029
8286,8813
8286,8901
8286,8486
8286,8967
8286,8927
8286,8325
8286,8632
8286,8992
8286,9347
8286,8370
8286,9236
8286,9186
8286,8804
8286,8637
8286,8638
8286,8760
8286,8682
8286,9346
280,6650
538,6650
571,6650
685,6650
783,6650
836,6650
1199,6650
1220,6650
1485,6650
1635,6650
1748,6650
1799,6650
1808,6650
1821,6650
1877,6650
1964,6650
2204,6650
2215,6650
2348,6650
2634,6650
2984,6650
3033,6650
3211,6650
3377,6650
3474,6650
3485,6650
3527,6650
3623,6650
3662,6650
3724,6650
3745,6650
3947,6650
3991,6650
4137,6650
4389,6650
4407,6650
4518,6650
4841,6650
4963,6650
5102,6650
5295,6650
5315,6650
5524,6650
5599,6650
5754,6650
5785,6650
5928,6650
6185,6650
6214,6650
6258,6650
6509,6650
6618,6650
6650,9026
6650,9229
6650,7410
6650,8265
6650,9337
6650,8100
6650,7825
6650,7150
6650,6776
6650,9431
6650,8795
6650,9444
6650,8450
6650,6971
6650,6920
6650,6825
6650,8392
6650,7686
6650,6980
6650,8696
82,6517
120,6517
124,6517
149,6517
363,6517
928,6517
1023,6517
1134,6517
1564,6517
1589,6517
1986,6517
2000,6517
2356,6517
2380,6517
2384,6517
2608,6517
2641,6517
2697,6517
3004,6517
3194,6517
3452,6517
3890,6517
4325,6517
4335,6517
4460,6517
4487,6517
4515,6517
4592,6517
4623,6517
4707,6517
4839,6517
5046,6517
5311,6517
5509,6517
5579,6517
5971,6517
6222,6517
6242,6517
6290,6517
6378,6517
6517,8731
6517,8658
6517,8358
6517,6652
6517,6849
6517,6617
6517,8127
6517,7066
6517,9148
6517,8801
6517,8240
6517,7241
6517,8163
6517,9220
6517,7179
6517,7285
6517,7359
6517,7509
6517,9371
6517,6806
6517,8012
6517,7813
6517,7310
389,5025
467,5025
513,5025
577,5025
593,5025
858,5025
879,5025
1121,5025
1158,5025
1250,5025
1348,5025
1585,5025
1685,5025
1692,5025
1960,5025
2235,5025
2340,5025
2380,5025
2456,5025
2494,5025
2704,5025
2882,5025
3065,5025
3795,5025
3803,5025
4014,5025
4242,5025
4452,5025
4457,5025
4510,5025
4592,5025
4667,5025
4779,5025
4991,5025
5025,6068
5025,9178
5025,6310
5025,7560
5025,8690
5025,5469
5025,7077
5025,5050
5025,8542
5025,9494
5025,6009
5025,7848
5025,7617
5025,7342
5025,7711
5025,8592
5025,9442
5025,5253
5025,6557
5025,8306
5025,6550
5025,5802
5025,8688
5025,7645
32,6392
351,6392
723,6392
1025,6392
1415,6392
1548,6392
1619,6392
1639,6392
1858,6392
1973,6392
2115,6392
2708,6392
2886,6392
2910,6392
3074,6392
3579,6392
3777,6392
3850,6392
3872,6392
3913,6392
3964,6392
4185,6392
4384,6392
4544,6392
4619,6392
5187,6392
5857,6392
6233,6392
6319,6392
6392,9034
6392,7772
6392,8443
6392,8225
6392,7844
6392,7886
6392,8981
6392,7721
6392,8290
6392,6397
6392,9400
322,7123
757,7123
972,7123
993,7123
1162,7123
1634,7123
1814,7123
1907,7123
1994,7123
2074,7123
2180,7123
2540,7123
2763,7123
3245,7123
3650,7123
3733,7123
3745,7123
3971,7123
4625,7123
4818,7123
4850,7123
5051,7123
5065,7123
5522,7123
5711,7123
5845,7123
5953,7123
6032,7123
6479,7123
6494,7123
6512,7123
6525,7123
7123,7976
7123,9319
7123,9063
7123,8888
7123,8807
7123,9147
7123,7498
7123,7805
7123,9071
7123,7356
136,1509
295,1509
704,1509
719,1509
864,1509
1057,1509
1104,1509
1289,1509
1319,1509
1460,1509
1509,7484
1509,8122
1509,6885
1509,7061
1509,5206
1509,4492
1509,8390
1509,8352
1509,2479
1509,4309
1509,3238
1509,8666
1509,7216
1509,4662
1509,9279
1509,5809
1509,3952
1509,6640
1509,5169
1509,5706
1509,5265
1509,7429
1509,8568
1509,2240
1509,5558
1509,9414
1509,3433
1509,8228
1509,4190
1509,9326
1509,6084
1509,7921
1509,8234
1509,8573
1509,8058
1509,2864
1509,2460
1509,4120
1509,3187
1509,8556
1509,3937
1509,3699
1509,5199
1509,8230
1509,8013
1509,2737
1509,6230
1509,8086
1509,5674
1509,5553
1509,2916
1509,8989
1509,6472
1509,2544
1509,2292
1509,6365
9,4689
39,4689
60,4689
101,4689
118,4689
132,4689
201,4689
209,4689
213,4689
217,4689
286,4689
302,4689
358,4689
366,4689
375,4689
394,4689
405,4689
420,4689
438,4689
527,4689
575,4689
589,4689
661,4689
680,4689
718,4689
776,4689
796,4689
844,4689
892,4689
908,4689
927,4689
935,4689
950,4689
1002,4689
1024,4689
1043,4689
1046,4689
1099,4689
1114,4689
1137,4689
1141,4689
1156,4689
1190,4689
1247,4689
1294,4689
1384,4689
1427,4689
1456,4689
1505,4689
1508,4689
1565,4689
1612,4689
1706,4689
1717,4689
1745,4689
1797,4689
1801,4689
1813,4689
1839,4689
1843,4689
1871,4689
1881,4689
1920,4689
1944,4689
1977,4689
1992,4689
2012,4689
2016,4689
2039,4689
2058,4689
2086,4689
2092,4689
2130,4689
2165,4689
2167,4689
2187,4689
2196,4689
2250,4689
2260,4689
2397,4689
2402,4689
2486,4689
2508,4689
2520,4689
2536,4689
2557,4689
2637,4689
2647,4689
2664,4689
2680,4689
2693,4689
2702,4689
2836,4689
2856,4689
2871,4689
2877,4689
2908,4689
2920,4689
3025,4689
3030,4689
3069,4689
3071,4689
3114,4689
3193,4689
3196,4689
3253,4689
3278,4689
3298,4689
3307,4689
3326,4689
3331,4689
3346,4689
3354,4689
3389,4689
3438,4689
3464,4689
3465,4689
3473,4689
3519,4689
3525,4689
3572,4689
3599,4689
3646,4689
3710,4689
3760,4689
3775,4689
3776,4689
3794,4689
3826,4689
3874,4689
3876,4689
3894,4689
3905,4689
3919,4689
3924,4689
3994,4689
4005,4689
4058,4689
4094,4689
4158,4689
4306,4689
4341,4689
4353,4689
4361,4689
4378,4689
4426,4689
4432,4689
4462,4689
4595,4689
4689,7627
4689,6588
4689,5915
4689,7784
4689,7909
4689,7830
4689,5180
4689,9006
4689,8874
4689,7454
4689,9303
4689,5467
4689,5921
4689,9217
4689,8224
4689,7569
4689,7928
4689,5038
4689,5508
4689,7542
4689,6596
4689,7930
4689,4741
4689,8703
4689,8468
4689,6972
4689,7629
4689,5013
4689,5918
4689,6141
4689,4726
4689,5378
4689,5806
4689,8258
4689,7160
4689,8170
4689,7861
4689,4705
4689,6901
4689,8185
4689,8286
4689,6102
4689,8507
4689,6812
4689,8383
4689,6326
4689,8479
4689,6212
4689,7548
4689,6435
4689,5121
4689,9002
4689,8381
4689,7704
4689,5355
4689,6255
4689,4927
4689,7277
4689,7095
4689,6034
4689,8826
4689,6874
4689,5456
4689,5048
4689,7079
4689,8489
4689,9338
4689,8580
4689,6243
4689,9103
4689,9107
4689,8243
4689,5325
4689,6264
4689,5691
4689,6170
4689,5870
4689,9201
4689,9356
4689,5329
4689,8755
4689,6523
4689,6888
4689,7934
4689,7979
4689,4724
4689,8219
4689,7525
4689,7134
4689,8830
4689,5273
4689,7762
4689,9383
4689,9259
4689,7956
4689,7094
4689,6865
4689,5601
4689,7734
4689,9029
4689,6962
4689,7573
4689,8813
4689,5676
4689,5444
4689,7240
4689,5582
4689,8901
4689,5686
4689,5114
4689,6900
4689,7677
4689,6425
4689,6245
4689,8486
4689,7694
4689,7303
4689,8967
4689,8927
4689,8325
4689,6332
4689,8632
4689,8992
4689,9347
4689,8370
4689,4932
4689,7195
4689,8844
4689,8012
4689,7292
4689,7445
4689,5480
4689,7948
4689,8454
4689,4881
4689,6733
4689,7719
4689,6861
4689,8380
4689,6414
4689,9115
4689,7538
4689,6236
4689,8212
9,6874
18,6874
33,6874
60,6874
101,6874
108,6874
118,6874
132,6874
201,6874
209,6874
213,6874
224,6874
238,6874
286,6874
302,6874
358,6874
366,6874
375,6874
394,6874
405,6874
420,6874
431,6874
438,6874
527,6874
575,6874
589,6874
591,6874
655,6874
661,6874
680,6874
689,6874
718,6874
776,6874
796,6874
804,6874
844,6874
892,6874
908,6874
927,6874
935,6874
1002,6874
1024,6874
1043,6874
1046,6874
1052,6874
1053,6874
1064,6874
1099,6874
1127,6874
1137,6874
1141,6874
1156,6874
1190,6874
1247,6874
1294,6874
1310,6874
1360,6874
1384,6874
1402,6874
1427,6874
1456,6874
1505,6874
1508,6874
1565,6874
1596,6874
1612,6874
1646,6874
1664,6874
1706,6874
1711,6874
1717,6874
1745,6874
1797,6874
1801,6874
1813,6874
1843,6874
1871,6874
1881,6874
1920,6874
1992,6874
2012,6874
2016,6874
2025,6874
2039,6874
2058,6874
2086,6874
2092,6874
2130,6874
2165,6874
2167,6874
2260,6874
2392,6874
2397,6874
2402,6874
2486,6874
2493,6874
2508,6874
2520,6874
2536,6874
2557,6874
2573,6874
2637,6874
2647,6874
2650,6874
2664,6874
2680,6874
2688,6874
2691,6874
2693,6874
2702,6874
2749,6874
2754,6874
2825,6874
2832,6874
2836,6874
2856,6874
2871,6874
2877,6874
2906,6874
2908,6874
2920,6874
2974,6874
2989,6874
3025,6874
3026,6874
3030,6874
3052,6874
3063,6874
3069,6874
3071,6874
3114,6874
3167,6874
3193,6874
3196,6874
3253,6874
3278,6874
3298,6874
3307,6874
3326,6874
3331,6874
3336,6874
3354,6874
3389,6874
3428,6874
3432,6874
3438,6874
3464,6874
3465,6874
3473,6874
3483,6874
3484,6874
3493,6874
3519,6874
3525,6874
3538,6874
3619,6874
3646,6874
3674,6874
3692,6874
3710,6874
3775,6874
3796,6874
3826,6874
3874,6874
3876,6874
3905,6874
3916,6874
3919,6874
3924,6874
3938,6874
3994,6874
4029,6874
4058,6874
4094,6874
4123,6874
4158,6874
4306,6874
4334,6874
4341,6874
4353,6874
4361,6874
4378,6874
4403,6874
4408,6874
4426,6874
4432,6874
4447,6874
4462,6874
4506,6874
4595,6874
4615,6874
4635,6874
4636,6874
4650,6874
4689,6874
4692,6874
4705,6874
4724,6874
4726,6874
4741,6874
4883,6874
4926,6874
4927,6874
4932,6874
5013,6874
5038,6874
5048,6874
5069,6874
5082,6874
5111,6874
5114,6874
5121,6874
5180,6874
5248,6874
5273,6874
5280,6874
5325,6874
5329,6874
5355,6874
5365,6874
5378,6874
5427,6874
5436,6874
5444,6874
5456,6874
5465,6874
5467,6874
5482,6874
5495,6874
5508,6874
5582,6874
5601,6874
5617,6874
5651,6874
5676,6874
5686,6874
5691,6874
5806,6874
5807,6874
5870,6874
5874,6874
5915,6874
5918,6874
5921,6874
6034,6874
6047,6874
6102,6874
6141,6874
6170,6874
6212,6874
6243,6874
6245,6874
6255,6874
6264,6874
6326,6874
6332,6874
6417,6874
6425,6874
6435,6874
6523,6874
6588,6874
6596,6874
6643,6874
6671,6874
6770,6874
6812,6874
6831,6874
6865,6874
6874,8277
6874,7044
6874,9208
6874,8054
6874,7710
6874,8507
6874,8250
6874,9002
6874,7443
6874,7619
6874,9126
6874,9107
6874,8052
6874,7180
6874,7934
6874,7209
6874,7525
6874,8912
6874,7956
6874,9367
6874,8511
6874,7135
6874,8813
6874,7673
6874,8502
6874,7381
6874,8397
6874,9078
6874,7326
6874,7663
6874,7204
6874,8203
6874,8893
6874,7156
6874,9305
6874,8038
6874,8468
6874,9117
6874,8043
6874,8467
6874,7225
6874,8660
6874,7398
6874,9317
6874,9481
6874,8954
6874,7573
6874,8994
6874,7195
6874,7835
6874,9214
6874,8947
6874,9327
6874,8547
6874,7354
6874,7627
6874,7784
6874,7909
6874,7830
6874,9006
6874,8874
6874,7454
6874,9303
6874,9217
6874,8224
6874,7569
6874,7928
6874,7542
6874,7930
6874,8703
6874,6972
6874,7629
6874,8258
6874,7160
6874,8170
6874,7861
6874,6901
6874,8185
6874,8286
6874,8383
6874,8479
6874,7548
6874,8381
6874,7704
6874,7277
6874,7095
6874,8826
6874,7079
6874,8489
6874,9338
6874,8580
6874,9103
6874,8243
6874,9201
6874,9356
6874,8755
6874,6888
6874,7979
6874,8219
6874,7134
6874,8830
6874,7762
6874,9383
6874,9259
6874,7094
6874,7734
6874,9029
6874,6962
6874,7240
6874,8901
6874,6900
6874,7677
6874,8486
6874,7694
6874,7303
6874,8967
6874,8927
6874,8325
6874,8632
6874,8992
6874,9347
6874,8370
9,4724
18,4724
33,4724
60,4724
101,4724
108,4724
118,4724
132,4724
201,4724
209,4724
213,4724
224,4724
238,4724
286,4724
302,4724
358,4724
366,4724
375,4724
394,4724
405,4724
420,4724
431,4724
438,4724
527,4724
575,4724
589,4724
643,4724
655,4724
661,4724
680,4724
689,4724
718,4724
776,4724
796,4724
804,4724
831,4724
844,4724
892,4724
908,4724
927,4724
935,4724
1002,4724
1024,4724
1043,4724
1046,4724
1052,4724
1053,4724
1064,4724
1099,4724
1127,4724
1137,4724
1141,4724
1156,4724
1190,4724
1247,4724
1294,4724
1310,4724
1360,4724
1384,4724
1402,4724
1427,4724
1456,4724
1505,4724
1508,4724
1565,4724
1583,4724
1596,4724
1612,4724
1646,4724
1664,4724
1706,4724
1711,4724
1717,4724
1745,4724
1797,4724
1801,4724
1813,4724
1843,4724
1871,4724
1881,4724
1920,4724
1921,4724
1992,4724
2012,4724
2016,4724
2025,4724
2039,4724
2058,4724
2086,4724
2092,4724
2130,4724
2165,4724
2167,4724
2205,4724
2260,4724
2392,4724
2397,4724
2402,4724
2451,4724
2486,4724
2493,4724
2508,4724
2520,4724
2536,4724
2557,4724
2573,4724
2586,4724
2637,4724
2645,4724
2647,4724
2664,4724
2680,4724
2688,4724
2691,4724
2693,4724
2702,4724
2749,4724
2754,4724
2778,4724
2836,4724
2856,4724
2871,4724
2877,4724
2908,4724
2920,4724
2974,4724
2989,4724
3022,4724
3025,4724
3030,4724
3052,4724
3063,4724
3069,4724
3071,4724
3114,4724
3167,4724
3193,4724
3196,4724
3253,4724
3278,4724
3298,4724
3307,4724
3326,4724
3331,4724
3336,4724
3354,4724
3389,4724
3403,4724
3428,4724
3432,4724
3438,4724
3464,4724
3465,4724
3473,4724
3483,4724
3484,4724
3493,4724
3519,4724
3525,4724
3538,4724
3619,4724
3646,4724
3674,4724
3710,4724
3775,4724
3796,4724
3826,4724
3838,4724
3874,4724
3876,4724
3905,4724
3916,4724
3919,4724
3924,4724
3987,4724
3994,4724
4023,4724
4029,4724
4058,4724
4094,4724
4123,4724
4158,4724
4162,4724
4272,4724
4306,4724
4334,4724
4341,4724
4353,4724
4361,4724
4378,4724
4403,4724
4408,4724
4426,4724
4432,4724
4447,4724
4462,4724
4501,4724
4506,4724
4595,4724
4615,4724
4617,4724
4632,4724
4635,4724
4636,4724
4650,4724
4689,4724
4692,4724
4705,4724
4724,8277
4724,7044
4724,9208
4724,5465
4724,6417
4724,4926
4724,6770
4724,6831
4724,8054
4724,7710
4724,8507
4724,8250
4724,9002
4724,7443
4724,5355
4724,6255
4724,7619
4724,4927
4724,6874
4724,5436
4724,5365
4724,9126
4724,5651
4724,9107
4724,8052
4724,5082
4724,5870
4724,7180
4724,7934
4724,7209
4724,7525
4724,8912
4724,7956
4724,9367
4724,8511
4724,7135
4724,5617
4724,8813
4724,7673
4724,8502
4724,7381
4724,8397
4724,9078
4724,7326
4724,5807
4724,7663
4724,7204
4724,8203
4724,8893
4724,7156
4724,9305
4724,8038
4724,8468
4724,9117
4724,8043
4724,8467
4724,7225
4724,5427
4724,8660
4724,7398
4724,9317
4724,9481
4724,8954
4724,5273
4724,7573
4724,5280
4724,5874
4724,5248
4724,6047
4724,6643
4724,5482
4724,8994
4724,7195
4724,7627
4724,6588
4724,5915
4724,7784
4724,7909
4724,7830
4724,5180
4724,9006
4724,8874
4724,7454
4724,9303
4724,5467
4724,5921
4724,9217
4724,8224
4724,7569
4724,7928
4724,5038
4724,5508
4724,7542
4724,6596
4724,7930
4724,4741
4724,8703
4724,6972
4724,7629
4724,5013
4724,5918
4724,6141
4724,4726
4724,5378
4724,5806
4724,8258
4724,7160
4724,8170
4724,7861
4724,6901
4724,8185
4724,8286
