1304,2160760012,,16,0.000436
2602,2439939308,,69,0.000412
9325,2106323979,,37,0.000396
1244,2102163991,,43,0.000389
7573,2394853576,,0,0.000379
7253,2283775359,,11,0.000373
8286,2024571312,,0,0.000366
6650,2174243577,,28,0.000365
6517,2133328153,,71,0.000353
5025,2733049099,,36,0.000351
6392,2149938575,,32,0.00035
7123,299683292,,10,0.000339
1509,2131717182,,70,0.000338
4689,2093714155,,0,0.000333
6874,2100480808,,0,0.000332
4724,2163232706,,0,0.000332
270,1243576398,,42,0.000331
1099,1982742620,,0,0.00033
4252,1235309970,,53,0.00033
2012,716274308,,0,0.000328
7734,2302828123,,0,0.000328
1729,1972423184,,45,0.000327
5923,1280772218,,61,0.000317
1179,2143820374,,16,0.000315
2541,2526337497,,30,0.000314
4075,2014161052,,58,0.000314
796,2307673999,,0,0.000312
9092,2045599449,,59,0.000309
1508,1841450738,,0,0.000308
9148,1844950397,,71,0.000308
8853,2121069627,,35,0.000305
1178,337341218,,30,0.000304
1711,1452385511,,41,0.000303
3296,2171231040,,54,0.000302
39,1963575078,,38,0.0003
2887,2112668893,,12,0.000299
2663,97877386,,49,0.000299
4593,2104881321,,23,0.000295
6273,2310322123,,25,0.00029
8230,2255363631,,70,0.000289
718,1154988903,,0,0.000286
2120,1982431250,,13,0.000284
4560,760526998,,49,0.000283
8601,2215148299,,50,0.000281
5032,2149334469,,27,0.000281
9377,2406269835,,50,0.000279
6767,2151032141,,64,0.000276
7485,2115059186,,58,0.000275
5244,2130250971,,71,0.000275
7525,2164794814,,0,0.000274
4606,2469039595,,64,0.000274
2723,2464347855,,15,0.000272
1538,1999052458,,2,0.000271
8626,2254689313,,25,0.000271
430,2224228731,,58,0.00027
2102,2056740440,,61,0.00027
1884,1836396646,,16,0.000268
4748,1899823550,,64,0.000268
8269,2583865725,,17,0.000268
7423,2226595486,,50,0.000267
3082,2473399912,,66,0.000266
6699,835450655,,51,0.000266
8112,643763588,,12,0.000265
1420,1120868789,,49,0.000265
4344,2290533302,,64,0.000265
5562,2734673657,,53,0.000264
7286,1983903076,,35,0.000263
8870,2158845740,,10,0.000263
9395,1910678105,,25,0.000262
8258,1998563527,,0,0.000261
6170,2135907507,,0,0.000259
6510,2132203867,,49,0.000259
9393,2205946913,,61,0.000257
8510,2165135620,,35,0.000256
3177,1970785252,,42,0.000256
5465,705222334,,41,0.000255
4515,2601704434,,71,0.000255
2436,1276980771,,25,0.000254
1531,2974494450,,49,0.000254
9292,2610260020,,55,0.000254
2982,2646741745,,43,0.000253
1794,2306401828,,58,0.000253
7813,2235405679,,71,0.000253
4527,2118703466,,61,0.000252
5435,2134517984,,22,0.00025
8691,2126461038,,23,0.00025
2521,2012153309,,45,0.00025
6363,2068000390,,53,0.00025
6525,2114637323,,10,0.00025
3525,108138892,,0,0.000249
776,213013463,,0,0.000249
3473,243962069,,0,0.000249
2086,1720417924,,0,0.000249
1002,1889673066,,0,0.000249
8468,1893604529,,0,0.000249
4094,2005615643,,0,0.000249
1813,2006203058,,0,0.000249
8507,2025623229,,0,0.000249
1141,2034284050,,0,0.000249
2165,2039089484,,0,0.000249
9002,2066703253,,0,0.000249
5355,2075106902,,0,0.000249
6255,2078828509,,0,0.000249
4927,2084014498,,0,0.000249
2167,2113655806,,0,0.000249
9107,2124564655,,0,0.000249
3196,2128235037,,0,0.000249
5870,2137325747,,0,0.000249
1043,2153128419,,0,0.000249
7934,2160129129,,0,0.000249
5273,2166858707,,0,0.000249
7956,2208991877,,0,0.000249
394,2280973966,,0,0.000249
8813,2401783559,,0,0.000249
3030,2923521387,,0,0.000249
2680,2978803368,,0,0.000249
7195,3160634875,,0,0.000249
2697,2511900612,,71,0.000249
1589,2244833322,,71,0.000249
7784,127857000,,0,0.000248
7861,2006388513,,0,0.000248
717,749852164,,11,0.000248
7397,1810019179,,16,0.000248
8047,2102432799,,12,0.000248
9026,2133698178,,28,0.000248
2520,2113491059,,0,0.000247
70,2306514791,,2,0.000247
9415,1911486599,,28,0.000246
6865,2247740246,,0,0.000245
6563,2123402131,,64,0.000245
2529,2106769988,,9,0.000244
6922,2137305138,,22,0.000244
5774,3038092217,,42,0.000244
9128,2147758338,,42,0.000244
3003,2114335472,,58,0.000244
5673,2137401076,,34,0.000243
6975,2166307281,,11,0.000242
5972,2146379963,,50,0.000242
8825,2129504740,,58,0.000242
2356,2057563923,,71,0.000242
5060,2205193973,,12,0.000241
578,2080479960,,45,0.000241
7045,2111876457,,40,0.000241
9420,1970128708,,38,0.00024
3254,2208701436,,25,0.00024
4148,2287785407,,42,0.00024
7889,2168150853,,34,0.000239
397,2097853854,,50,0.000239
1575,2125320508,,17,0.000239
8827,2125796108,,66,0.000238
9013,262801739,,49,0.000238
6253,2101757840,,34,0.000237
6243,2118575078,,0,0.000236
5329,2148626649,,0,0.000236
5908,1444112591,,58,0.000236
562,2422661611,,59,0.000236
3088,1180077671,,16,0.000235
9027,291158769,,10,0.000235
7421,2735375331,,70,0.000234
8413,2039011972,,22,0.000234
8407,2078993706,,35,0.000234
8905,721957029,,49,0.000234
6972,1900504705,,0,0.000233
4140,282922719,,75,0.000233
8437,2067854131,,23,0.000233
4378,572283030,,0,0.000232
6245,2780562525,,0,0.000232
2148,2011909423,,16,0.000232
2508,729589244,,0,0.000231
2435,305515950,,22,0.000231
7545,2132106118,,43,0.000231
6478,2113662301,,17,0.000231
3570,90277162,,69,0.00023
2747,2168487175,,44,0.00023
2347,694208318,,70,0.000229
2129,2121412249,,35,0.000229
8056,2133794914,,42,0.000229
2493,2163506910,,41,0.000228
1594,2208743290,,49,0.000228
9463,1966053978,,51,0.000228
3745,1074735714,,10,0.000228
9006,196892631,,0,0.000227
5325,2126516668,,0,0.000227
3298,2462994293,,0,0.000227
3365,2168241156,,12,0.000227
5127,2178606908,,49,0.000227
504,2119492865,,71,0.000227
321,2132383167,,34,0.000226
8431,1514966090,,69,0.000226
1880,2054235106,,71,0.000226
4322,2421910549,,43,0.000225
1118,150194747,,61,0.000225
1266,2942110831,,16,0.000224
8666,2513602366,,70,0.000224
4690,2105352580,,55,0.000224
1046,2123104978,,0,0.000223
5506,1245201425,,35,0.000223
5394,2050186798,,49,0.000223
7922,51786075,,11,0.000222
8748,2051276333,,12,0.000222
3778,179096437,,49,0.000222
474,2032760851,,71,0.000222
8347,2943285832,,17,0.000221
5456,2102967090,,0,0.00022
2920,2133911299,,0,0.00022
6855,2744811697,,2,0.00022
5226,2120613171,,16,0.00022
9431,212857803,,28,0.00022
9231,1918482174,,48,0.00022
217,2172483244,,38,0.000219
2256,2162364823,,60,0.000219
4651,2151136992,,30,0.000219
220,2194075447,,49,0.000219
6431,2106277962,,12,0.000218
7830,164956971,,0,0.000217
4741,1800759093,,0,0.000217
4341,2174262044,,0,0.000217
1733,2045065831,,70,0.000217
6529,2153811870,,60,0.000217
7968,2172202237,,37,0.000217
4391,2952715552,,37,0.000217
3194,2045590645,,71,0.000217
8392,2106569319,,28,0.000216
4272,2009555889,,2,0.000215
4501,2120788346,,2,0.000215
4759,2131637686,,2,0.000215
6248,2081986889,,11,0.000215
8140,2342011944,,23,0.000215
923,273242762,,12,0.000215
1700,1245148336,,42,0.000215
7803,2068238006,,71,0.000215
8012,2171983489,,71,0.000215
7331,1997514497,,2,0.000214
7470,725590468,,36,0.000214
6635,2150375097,,55,0.000214
9279,2618516325,,70,0.000213
6375,2135186982,,22,0.000213
4377,1957066266,,51,0.000213
9109,2163623475,,59,0.000213
7084,2588263899,,11,0.000211
8226,2123979692,,50,0.000211
9309,2059558946,,29,0.000211
164,2159017802,,42,0.000211
1305,2316804223,,42,0.000211
5007,2345768036,,43,0.000211
9143,294294306,,59,0.000211
5949,1988228803,,27,0.000211
5444,2494134502,,0,0.00021
7634,2015186656,,16,0.00021
5675,1597010475,,35,0.00021
5871,2161481871,,42,0.00021
1143,2001495178,,59,0.00021
8580,2118207004,,0,0.000209
3114,2120040799,,0,0.000209
8830,2165233316,,0,0.000209
1706,2618163830,,0,0.000209
630,2464641877,,2,0.000209
8331,2127700198,,35,0.000209
1778,2012161805,,2,0.000208
3158,3185881285,,2,0.000208
18,197567581,,41,0.000208
7000,2549081846,,66,0.000208
7288,1194049428,,49,0.000208
5013,1978712602,,0,0.000207
5856,2124617924,,28,0.000207
6459,1970549609,,35,0.000207
1075,2232842021,,42,0.000207
1003,1822525391,,61,0.000207
2178,1961755499,,64,0.000207
6378,2050979563,,71,0.000207
4510,2139291129,,36,0.000206
2704,2169113746,,36,0.000206
8523,1948381040,,60,0.000206
1402,1969029766,,41,0.000206
5107,2102916299,,59,0.000206
621,2135602481,,16,0.000205
8803,2043146486,,12,0.000205
7419,1976885167,,12,0.000205
7755,2124867042,,71,0.000205
3994,2121800337,,0,0.000204
3950,2001672088,,38,0.000204
1677,1965633182,,6,0.000204
7095,2095681583,,0,0.000203
3696,2137878032,,23,0.000203
5310,2620535608,,43,0.000203
8270,2082655599,,64,0.000203
4286,2078487560,,2,0.000202
6003,2007753060,,11,0.000202
9404,2067554424,,22,0.000202
9117,2001395302,,41,0.000202
1228,2642227023,,38,0.000201
5529,2065076626,,11,0.000201
8452,2148245546,,16,0.000201
3520,2185860319,,16,0.000201
2656,2322668326,,55,0.000201
8539,2095831156,,15,0.000201
908,3190848682,,0,0.0002
6923,1996691898,,2,0.0002
985,2110892120,,22,0.0002
6086,2250458326,,17,0.0002
3389,1998386415,,0,0.000199
4253,2097389259,,16,0.000199
2638,2099369886,,48,0.000199
3869,2122969950,,17,0.000199
3328,2251992767,,2,0.000198
4421,2161839715,,34,0.000198
8891,2434197302,,34,0.000198
8566,2296926715,,23,0.000198
995,3055108227,,37,0.000198
3011,1684631372,,59,0.000198
7094,2225980810,,0,0.000197
1090,2164722051,,23,0.000197
3033,2059473602,,28,0.000197
2949,2429510876,,49,0.000197
3408,2139282896,,6,0.000196
7144,2097936121,,9,0.000196
4395,2428068591,,9,0.000196
2711,1985321936,,69,0.000196
6943,2511154885,,23,0.000196
9243,1960485765,,30,0.000196
6519,2108649978,,42,0.000196
5910,2105823307,,42,0.000196
5262,1963789344,,61,0.000196
3322,45045430,,17,0.000196
5508,1440122626,,0,0.000195
5691,2129978861,,0,0.000195
8927,2950049662,,0,0.000195
1505,2169833637,,0,0.000195
8535,235289900,,48,0.000195
8876,2114388679,,43,0.000195
4716,2116791245,,45,0.000195
7627,45729758,,0,0.000194
5038,1287557280,,0,0.000194
3025,3168781865,,0,0.000194
4878,1963154021,,16,0.000194
3813,2102471401,,35,0.000194
7847,2161769968,,35,0.000194
335,2101082447,,57,0.000194
1744,2095897985,,59,0.000194
3452,2601271921,,71,0.000194
7568,2171741237,,75,0.000193
8842,2167295079,,70,0.000193
8005,2286111073,,70,0.000193
157,1986099305,,48,0.000193
8563,2106769459,,61,0.000193
6501,1952260640,,64,0.000193
1464,2253507572,,27,0.000193
7077,317104616,,36,0.000192
5288,2463334289,,16,0.000192
4238,2035950405,,43,0.000192
2461,2115483815,,43,0.000192
3900,2144817719,,43,0.000192
3300,2310625377,,43,0.000192
3023,2128400860,,57,0.000192
6266,2472612532,,64,0.000192
1326,2518245961,,13,0.000191
8787,2509270328,,16,0.000191
94,2000881678,,23,0.000191
5848,2005749823,,29,0.000191
9317,2134543611,,41,0.000191
8497,2642460096,,53,0.000191
641,2184905442,,56,0.000191
3007,2164031751,,58,0.000191
1332,2106635155,,59,0.000191
9049,2064281539,,61,0.000191
7976,2294220494,,10,0.000191
358,2161018111,,0,0.00019
8248,2146880212,,70,0.00019
1817,2222691799,,25,0.00019
3724,2345716093,,28,0.00019
8744,2084206430,,37,0.00019
2412,2110169342,,17,0.00019
303,2112093928,,27,0.00019
5265,2772410329,,70,0.000189
7527,2186515175,,25,0.000189
6258,2304812225,,28,0.000189
3186,2405096029,,37,0.000189
1643,2342094829,,43,0.000189
5403,2163127337,,38,0.000188
4196,176068581,,38,0.000188
1466,1985748679,,6,0.000188
1607,1983386611,,11,0.000188
3434,2587068463,,22,0.000188
6088,2110243087,,22,0.000188
2362,2195558043,,25,0.000188
4360,2076511694,,35,0.000188
6343,2017855339,,43,0.000188
6159,2632944049,,59,0.000188
5567,1759714550,,22,0.000187
6601,2240993880,,30,0.000187
3772,1769434245,,59,0.000187
357,2535625953,,10,0.000187
1933,2277390962,,38,0.000186
3893,2007736581,,34,0.000186
7765,2286554464,,9,0.000186
651,2144267689,,13,0.000186
204,2080122923,,12,0.000186
6574,2646204076,,30,0.000186
1619,590231635,,32,0.000186
6536,2158764093,,40,0.000186
1062,2143001477,,27,0.000186
3838,2161703377,,2,0.000185
5929,2889260319,,38,0.000185
6339,1858628147,,11,0.000185
787,2805376190,,11,0.000185
5362,2465477397,,11,0.000185
1165,2155041034,,13,0.000185
5719,673946600,,16,0.000185
7385,1245957815,,16,0.000185
6802,1997890622,,16,0.000185
8217,2097810354,,39,0.000185
5309,2066861926,,42,0.000185
8154,1925365580,,49,0.000185
3409,2010047397,,51,0.000185
5471,2006668007,,61,0.000185
2928,2148020105,,38,0.000184
6407,2151445074,,38,0.000184
182,2556905114,,11,0.000184
9202,1925947950,,50,0.000184
2027,2031209469,,37,0.000184
6591,2055740443,,74,0.000184
6804,2134626711,,59,0.000184
4430,2279106355,,38,0.000183
