nodeID,nodeLabel
549,2104501682
550,2323114353
551,2887054675
552,2126783313
553,2663658554
554,3213864922
555,2335878336
556,2682153626
557,2138215779
558,2477068224
559,2662985514
560,136262493
561,2166064849
562,2422661611
563,1916250528
564,2739682187
565,2130845156
566,2505131887
567,3147449151
568,3006003698
569,2641921095
570,2232551285
571,2767094226
572,3040272964
573,2291719188
574,2114369279
575,2896148337
576,2215719229
577,3162089426
578,2080479960
579,1969558439
580,2325372240
581,1966812514
582,3175564686
583,2152900809
584,1986752063
585,2044940855
586,2072962500
587,3013016054
588,2085754507
589,2120842888
590,2762447682
591,2943628604
592,2008650055
593,2010047893
594,1893293985
595,2965015925
596,225897104
597,3045530612
598,2137181963
599,2620571237
600,2101270457
601,2600815211
602,2032768722
603,2166503199
604,2056573751
605,2777184931
606,3199721376
607,2604442669
608,2890396740
609,2250188140
610,3096207105
611,2183863265
612,356760763
613,384146901
614,1994082836
615,2071586441
616,1705716597
617,173184200
618,2782446827
619,2773235390
620,2015553365
621,2135602481
622,2316472474
623,2545702307
624,2564806504
625,1601899190
626,2794222363
627,2901404956
628,2169363737
629,2009525601
630,2464641877
631,2107564541
632,1985617828
633,2108851382
634,2420346379
635,2302758256
636,2345320337
637,2552011071
638,3040050053
639,2302989980
640,3186786998
641,2184905442
642,2793640708
643,2067715899
644,2765735904
645,2116965762
646,2154805950
647,209311896
648,2894139975
649,2278202806
650,2182919608
651,2144267689
652,2161808756
653,3033852700
654,810784314
655,1957794676
656,880897289
657,1944415273
658,2945537842
659,2422891817
660,2157030991
661,665970260
662,2698746999
663,1937561647
664,24966663
665,2790080091
666,2889380157
667,2591764093
668,2063034456
669,2085751371
670,2396221467
671,2304300972
672,2466401454
673,61392931
674,2144951385
675,3145490077
676,2149532318
677,2797446525
678,2911259098
679,2918979524
680,2104880018
681,2760867276
682,129019372
683,2144310028
684,2667504067
685,2004913604
686,2983861565
687,2432488746
688,2222495315
689,2241374306
690,1968320961
691,2738197296
692,2026448928
693,2284844172
694,2222120004
695,2117917623
696,2054145023
697,2578424308
698,2257671631
699,981528005
700,1982975830
701,3016369778
702,3151453697
703,1226829868
704,1880083890
705,2088659035
706,2919922305
707,2967041238
708,1993752595
709,1378853212
710,2515398587
711,1882415103
712,2108727419
713,2140919807
714,2908453978
715,2040202014
716,3012977403
717,749852164
718,1154988903
719,2287431464
720,2923538006
721,2434581579
722,1492610535
723,2834750341
724,2092347531
725,2185695803
726,2586431091
727,2742936624
728,249454987
729,2233122320
730,3034710176
731,2114663360
732,2605567528
733,2096221532
734,2608235587
735,301867276
736,2783757622
737,2607991072
738,2269934267
739,2086393066
740,2139332213
741,2091452685
742,2406821371
743,2772027693
744,2493432117
745,2938473249
746,2534922604
747,2785871171
748,2485112598
749,2567634809
750,2802374850
751,2909156276
752,2069430502
753,2250790846
754,2120079196
755,3188506826
756,2609790796
757,1214904236
758,3013083748
759,2511894174
760,2920550695
761,2944859591
762,2125262121
763,2134562295
764,2702979189
765,2806379454
766,2761892032
767,2665852748
768,3041188873
769,2744100053
770,1601322868
771,2142089632
772,2965213200
773,2625626460
774,2040442599
775,2096509149
776,213013463
777,2079803274
778,2016918029
779,2607817137
780,3212190123
781,2038722423
782,2233110155
783,1992242036
784,3094484945
785,811152680
786,3096863421
787,2805376190
788,2018933003
789,2498210812
790,299807075
791,2892198270
792,2245583828
793,1893656648
794,2093635209
795,2145942767
796,2307673999
797,2522717991
798,2110314951
799,2787261793
800,2138142932
801,1776485087
802,3017471622
803,2113482964
804,2035809080
805,3111598663
806,2250790830
807,2212943785
808,2676966873
809,2807073109
810,843538412
811,2150424259
812,2127135120
813,2116867337
814,2643587382
815,2239800699
816,3017301200
817,2568248728
818,2995734676
819,2110713179
820,2747181798
821,2695274481
822,2780079690
823,2561969808
824,2981653780
825,3008312193
826,2046315228
827,3212936091
828,2939704342
829,61911346
830,2247110876
831,3175930953
832,1917400150
833,2643237020
834,3044545755
835,2128025060
836,2555602527
837,2499992494
838,2907100065
839,2614557476
840,2232937115
841,315315849
842,2981091600
843,2954377899
844,1991502852
845,2143884263
846,2284921290
847,1966059942
848,2056686720
849,3192957097
850,1640152761
851,1884258468
852,2168609030
853,2340756997
854,1807682976
855,2277013600
856,2256390134
857,2171546333
858,2122215298
859,1994488146
860,2122583708
861,2580707294
862,3097299748
863,2153533069
864,2630117708
865,2153313688
866,2151051721
867,2070447587
868,27679312
869,2893698747
870,2883984335
871,3166365347
872,2922241046
873,2175485186
874,2163400153
875,1999081288
876,2041511261
877,298009075
878,293998807
879,2019334566
880,2493356015
881,2507963215
882,2144120499
883,2436233310
884,296527148
885,2251454026
886,1991825285
887,3016346786
888,2182151207
889,2158367072
890,2945159742
891,1792156327
892,217647588
893,2574210908
894,1978130950
895,2053529133
896,2560560559
897,3021098749
898,2955298645
899,3030153338
900,2042985758
901,2025075151
902,2106507259
903,2174638375
904,256486129
905,2707749895
906,2571153646
907,2147930934
908,3190848682
909,2037568612
910,2151129600
911,2141039511
912,2170399731
913,2523195692
914,2326615365
915,2740107885
916,2883755201
917,2158294767
918,2588418817
919,2141707827
920,2766198894
921,2720589466
922,219823180
923,273242762
924,2092667259
925,2007671555
926,826653807
927,1389051172
928,3199672890
929,2255131163
930,2140317559
931,1923494053
932,2164671620
933,2162157789
934,2176290883
935,332029346
936,2717436562
937,2557211589
938,2175055212
939,2892286476
940,2715324730
941,2306812106
942,785708508
943,2143661252
944,2125263763
945,2306828583
946,2956900571
947,1964950153
948,2952739709
949,2554508453
950,1975448776
951,2944520659
952,2133765130
953,2982074500
954,2116709147
955,2098748230
956,845384570
957,2139611229
958,2975571700
959,2790639413
960,1898454588
961,2899973403
962,2775794866
963,2962931227
964,2721748541
965,2157890105
966,2398757800
967,2948035455
968,2296466475
969,2086877200
970,2942285556
971,2789357922
972,2917451752
973,2147344573
974,2780549870
975,2727236394
976,2146046677
977,2897466751
978,2762842517
979,2919187121
980,2070296361
981,2485904934
982,3000318515
983,1985680507
984,2042045111
985,2110892120
986,2132847115
987,3027555009
988,358148460
989,341091802
990,1719525685
991,2225695912
992,2309091497
993,2962820133
994,1964647691
995,3055108227
996,2165469726
997,2477834125
998,3009169796
999,2142074586
1000,2115864137
1001,2216497626
1002,1889673066
1003,1822525391
1004,2555616248
1005,2271285159
1006,300927251
1007,2430521885
1008,2498119751
1009,3016962055
1010,2502313251
1011,2143982446
1012,3013919409
1013,2948474207
1014,1981802393
1015,2156038360
1016,2610211725
1017,2510829653
1018,3131159125
1019,2656069640
1020,2136059126
1021,2607661584
1022,2803712089
1023,2128395908
1024,2617745789
1025,1363261740
1026,2157016391
1027,2192585726
1028,2061249634
1029,2139791075
1030,2591426756
1031,2134398862
1032,3013983743
1033,3080764089
1034,2655012180
1035,2930814703
1036,2921629128
1037,2901154795
1038,2971799244
1039,2890403789
1040,2060555659
1041,1273004842
1042,2803755240
1043,2153128419
1044,2099913517
1045,1998659196
1046,2123104978
1047,2158333924
1048,2098092271
1049,2278606710
1050,2102159919
1051,2150721151
1052,2119733580
1053,2138352565
1054,2615264327
1055,2750279482
1056,2972935251
1057,2257275204
1058,2136447178
1059,2754452844
1060,2716748480
1061,174562241
1062,2143001477
1063,2213110864
1064,2112768246
1065,3014978137
1066,2063941682
1067,2127050780
1068,2015704199
1069,2632512704
1070,2056148234
1071,2881890576
1072,2962951176
1073,2772712960
1074,2963365989
1075,2232842021
1076,2152983304
1077,2302956860
1078,2915375105
1079,2806238208
1080,1892222836
1081,2161842883
1082,2122468625
1083,2259713471
1084,2534445584
1085,2462293538
1086,2009118737
1087,2100555738
1088,2618479136
1089,49930057
1090,2164722051
1091,2780541317
1092,2023472550
1093,304840005
1094,2152418708
1095,2482235608
1096,2017074269
1097,2530810350
1098,2737609395
1099,1982742620
1100,2806022531
1101,2120315610
1102,2013895305
1103,2947859276
1104,2664786572
1105,2169215681
1106,371088778
1107,2185762841
1108,2072973842
1109,2888905034
1110,2266993150
1111,2274164696
1112,2129916890
1113,2154100147
1114,2654124020
1115,2799330920
1116,2777787362
1117,2461050306
1118,150194747
1119,2041181195
1120,1456696999
1121,2075829051
1122,2983426040
1123,2234663912
1124,2580904130
1125,2744595343
1126,2619198738
1127,2108414460
1128,2789956121
1129,2315924972
1130,701596084
1131,2132157787
1132,2793774626
1133,2146993257
1134,2920435911
1135,2970016295
1136,2925019383
1137,2171481149
1138,2790052371
1139,1992765460
1140,2036412508
1141,2034284050
1142,2891777202
1143,2001495178
1144,2104847399
1145,2210462240
1146,2102879746
1147,2063144280
1148,2134339138
1149,2479067962
1150,2056060888
1151,2152062292
1152,2003149451
1153,1948558469
1154,2580817760
1155,2158085063
1156,2158282440
1157,2156124459
1158,2789553104
1159,2995934993
1160,2680023210
1161,2638523018
1162,2685526743
1163,2181252843
1164,2112053434
1165,2155041034
1166,1991984325
1167,2810424319
1168,2019981391
1169,2116228223
1170,2154547216
1171,2716743276
1172,972163019
1173,1976992185
1174,3146558330
1175,2892214922
1176,2737076904
1177,2305520001
1178,337341218
1179,2143820374
1180,2110981184
1181,3143854890
1182,2115842871
1183,2320260979
1184,2597167268
1185,2516375707
1186,2156050960
1187,1895310053
1188,1995171480
1189,2889309219
1190,2136250448
1191,2104320375
1192,2786514668
1193,2774122297
1194,2952175474
1195,51020136
1196,1231128095
1197,2790124676
1198,2108793539
1199,2618252447
1200,224046905
1201,2304265661
1202,2663125605
1203,2748548967
1204,2341618422
1205,3003897334
1206,2887874441
1207,2944527398
1208,2174234087
1209,2047633312
1210,1704933185
1211,2231464481
1212,3013571763
1213,2174219227
1214,2281030492
1215,2304350344
1216,2161449754
1217,2130046050
1218,2121110292
1219,3114152587
1220,2148602824
1221,2346367312
1222,3132695080
1223,2810402614
1224,2569875138
1225,2252009492
1226,2891781112
1227,222347150
1228,2642227023
1229,2071982022
1230,2099567877
1231,2168147116
1232,2534167206
1233,2790648217
1234,2157433213
1235,2792518827
1236,226395311
1237,2152164681
1238,2611971151
1239,2995097213
1240,2048843425
1241,3181216791
1242,2095905728
1243,2693426833
1244,2102163991
1245,2415507163
1246,2161439560
1247,570087709
1248,2470051219
1249,2788826356
1250,2112190712
1251,2068711697
1252,2353588825
1253,2156609974
1254,2792530140
1255,1553161675
1256,2338678646
1257,2111151707
1258,2089561508
1259,2124783475
1260,2490739662
1261,2339991745
1262,2788959052
1263,2788929966
1264,2744451156
1265,3111333369
1266,2942110831
1267,3090935756
1268,1935472495
1269,151922669
1270,2292187654
1271,2022093712
1272,1994651963
1273,2149630124
1274,2008912176
1275,2099043813
1276,2618222680
1277,2005158734
1278,2036940753
1279,2102820060
1280,2935827948
1281,729075653
1282,2514617167
1283,2153809156
1284,2060584902
1285,2785899704
1286,2617862545
1287,3013980030
1288,2090284550
1289,3036876544
1290,2327901882
1291,1890933280
1292,2117484142
1293,2889020464
1294,2557768155
1295,2461262114
1296,334358425
1297,2128537555
1298,2100217524
1299,2739166537
1300,2002738154
1301,2657154960
1302,2886138218
1303,1172104363
1304,2160760012
1305,2316804223
1306,2288782178
1307,3213106918
1308,2576728940
1309,2137082434
1310,3016058393
1311,2944864200
1312,1070014096
1313,2136206071
1314,2999759821
1315,2039330232
1316,2535595223
1317,2226408910
1318,432632804
1319,2578148585
1320,2286486417
1321,2118762437
1322,2038006156
1323,2127801126
1324,2119698260
1325,2800757238
1326,2518245961
1327,2308863820
1328,2307693060
1329,2061785377
1330,2061224103
1331,2586129184
1332,2106635155
1333,2137287792
1334,657345408
1335,2105809928
1336,2757272620
1337,2150474589
1338,2188868997
1339,2072894969
1340,2770423280
1341,2589477627
1342,2127769962
1343,2804742641
1344,2164731203
1345,2046599093
1346,204599282
1347,2997308621
1348,2937556269
1349,2015243630
1350,2267626197
1351,2164441953
1352,2345460442
1353,1992212539
1354,2004125078
1355,2603457569
1356,2234433652
1357,2227374430
1358,2101426688
1359,2555392488
1360,2116643347
1361,2158463535
1362,2115374759
1363,2889125473
1364,1484473758
1365,2889960126
1366,2558494455
1367,2752561411
1368,2461415121
1369,3084517718
1370,2626749703
1371,2511845502
1372,2490591335
1373,2596855390
1374,2792290209
1375,1900233535
1376,2108454850
1377,2125010227
1378,2946268076
1379,1969690828
1380,2149060403
1381,1894141897
1382,2746269949
1383,2146032652
1384,1997494720
1385,740878163
1386,1026451980
1387,2420627611
1388,2140382424
1389,2995798878
1390,1433557493
1391,2113720902
1392,2674768734
1393,2093459114
1394,2127531590
1395,3003985846
1396,723832928
1397,3049620362
1398,2164210428
1399,2259409065
1400,2155582788
1401,2419884565
1402,1969029766
1403,2175996902
1404,2891955702
1405,2089470663
1406,2064965853
1407,2743521729
1408,2105993855
1409,1983393095
1410,2344553700
1411,2502014454
1412,2308547844
1413,2423737638
1414,2802669839
1415,2766917201
1416,1995404116
1417,3022198353
1418,2102838842
1419,2767417285
1420,1120868789
1421,2766572021
1422,3180306143
1423,2034453736
1424,3097154438
1425,1912596700
1426,2549600213
1427,2558722487
1428,2890718973
1429,2163409985
1430,2018889387
1431,2750557403
1432,2794429079
1433,2589542415
1434,2041030894
1435,2120676105
1436,2893318500
1437,2301219833
1438,3177782498
1439,2427867001
1440,2435281976
1441,2763548289
1442,1996135846
1443,32662125
1444,2102330378
1445,2098124413
1446,2025720892
1447,2017156916
1448,2720546020
1449,2803189335
1450,3166780458
1451,1125338637
1452,2954951830
1453,3030646399
1454,2583628974
1455,2030914839
1456,1977042193
1457,2012240640
1458,3008216963
1459,2479567009
1460,2918719678
1461,2031035780
1462,2102318309
1463,2004329800
1464,2253507572
1465,22007463
1466,1985748679
1467,2649238035
1468,2549767864
1469,2981808612
1470,2158382199
1471,2226156738
1472,2106513951
1473,2315273099
1474,2945547855
1475,2407247783
1476,3165253522
1477,3116971310
1478,2531291104
1479,2099921409
1480,2191837396
1481,2168747413
1482,2749210406
1483,2011882951
1484,2594807885
1485,1991576088
1486,2525506785
1487,2101098890
1488,377036423
1489,2090481533
1490,2753218838
1491,2617662537
1492,2462224788
1493,2478558796
1494,2736703871
1495,2205960897
1496,2796244394
1497,2789578140
1498,2144128554
1499,2154439949
1500,2161927345
1501,2610231815
1502,2549604643
1503,2951455425
1504,2151984954
1505,2169833637
1506,908179628
1507,2467874229
1508,1841450738
1509,2131717182
1510,1974417356
1511,1977210002
1512,1249784193
1513,2010545720
1514,2552953239
1515,2131497876
1516,2101990836
1517,2740535849
1518,3084918774
1519,2171052457
1520,2622811513
1521,2073686743
1522,2169908644
1523,2989679825
1524,2039671522
1525,2070957709
1526,2122226385
1527,2202619511
1528,2654027019
1529,2903973748
1530,2912612639
1531,2974494450
1532,2494398536
1533,2572778915
1534,2304169372
1535,2461262052
1536,2426247371
1537,343943181
1538,1999052458
1539,2695538770
1540,2128395470
1541,2563043793
1542,2299739207
1543,1426709927
1544,2805876552
1545,2170009878
1546,2896800607
1547,1819860740
1548,2514468197
1549,2077132361
1550,2307425337
1551,1885154076
1552,2163319504
1553,1362727290
1554,2921420526
1555,670610629
1556,2759595851
1557,3004640689
1558,2901627758
1559,2126719660
1560,2914455078
1561,3014026973
1562,1246751421
1563,2159735103
1564,2124130045
1565,2798877141
1566,2154146661
1567,2602838131
1568,2293287351
1569,2137203640
1570,2949480407
1571,1943680658
1572,2078240099
1573,2100084383
1574,2756309186
1575,2125320508
1576,2637094474
1577,2139724141
1578,1881614152
1579,2754195767
1580,1996316428
1581,1237340740
1582,3000565942
1583,1920951622
1584,406010513
1585,2100020936
1586,2276343945
1587,2266125073
1588,2669722585
1589,2244833322
1590,818435002
1591,2159204427
1592,2735569673
1593,2223130684
1594,2208743290
1595,1970924953
1596,643741
1597,3158947903
1598,3099285190
1599,2703919446
1600,1200549985
1601,2263192463
1602,3017088332
1603,346689563
1604,1951716919
1605,2291204897
1606,2210231006
1607,1983386611
1608,171990309
1609,2469489299
1610,2703261049
1611,336863794
1612,1999975711
1613,2908808087
1614,2105839300
1615,662966311
1616,1555155895
1617,2307454761
1618,2797428299
1619,590231635
1620,2989850045
1621,2152257192
1622,1974013917
1623,2710408817
1624,2977246176
1625,1891322444
1626,2223281929
1627,3020890102
1628,2467794190
1629,2043372335
1630,2166657362
1631,2138431951
1632,2159263042
1633,2245245043
1634,2170595437
1635,2121631155
1636,2130576584
1637,2906775693
1638,2134368527
1639,2600425904
1640,3011811849
1641,2102249079
1642,265198179
1643,2342094829
1644,2001215756
1645,2122537596
1646,785029350
1647,2728202434
1648,114551287
1649,2083874818
1650,2061570616
1651,2556557311
1652,2475987229
1653,339965385
1654,2253213362
1655,3189016142
1656,2719401263
1657,2090054528
1658,378647617
1659,2950261007
1660,2008826986
1661,2079629356
1662,2682836084
1663,3016116396
1664,2148401539
1665,2075279889
1666,2129342210
1667,2148165383
1668,2769352987
1669,2604233519
1670,1877103077
1671,2953461460
1672,2973039922
1673,2026028697
1674,3016223879
1675,2585219770
1676,2618611777
1677,1965633182
1678,2102233512
1679,3038016825
1680,2319545741
1681,1243049817
1682,2988472322
1683,2772293512
1684,2173179296
1685,2019396336
1686,2991074945
1687,2797460760
1688,3016098410
1689,1954639663
1690,2771842304
1691,2598027738
1692,132639694
1693,666821351
1694,2291932317
1695,2150859079
1696,2920304862
1697,2213194872
1698,3035145893
1699,2033899947
1700,1245148336
1701,2309823071
1702,2939286102
1703,3211562345
1704,2110975190
1705,2085817697
1706,2618163830
1707,2140829412
1708,282275559
1709,2745113786
1710,2527003275
1711,1452385511
1712,2783980070
1713,2089020661
1714,2042390315
1715,1905385800
1716,2964799649
1717,2143756402
1718,2998179651
1719,2750623519
1720,2234827581
1721,2151627160
1722,2199822204
1723,2981240396
1724,3024226402
1725,3173230087
1726,1711019760
1727,2949672579
1728,2474563419
1729,1972423184
1730,2742269348
1731,2010447441
1732,2125073043
1733,2045065831
1734,2107460398
1735,2007292915
1736,2006525316
1737,2145284120
1738,1456510546
1739,2127511245
1740,2159991272
1741,2469040599
1742,2055260409
1743,2717370615
1744,2095897985
1745,3136231166
1746,2616081653
1747,2554880151
1748,3010095677
1749,2322076010
1750,2068399598
1751,2914892873
1752,2159602151
1753,2645648137
1754,3094074803
1755,2132406832
1756,1584551391
1757,2018220368
1758,2111442953
1759,2111781595
1760,1998795008
1761,3205144559
1762,2290797652
1763,2239580686
1764,1968946418
1765,2222016462
1766,2798753861
1767,2772768831
1768,2169865483
1769,2149130495
1770,2947210831
1771,2716548580
1772,2093978181
1773,1451410419
1774,2604564972
1775,2051781402
1776,2144687818
1777,2613368823
1778,2012161805
1779,2144473896
1780,3024441788
1781,1230411361
1782,3037642642
1783,2135242463
1784,2534699564
1785,2489030487
1786,2980978311
1787,2892576710
1788,2279463952
1789,1996406046
1790,2407769721
1791,2495666483
1792,2605906544
1793,2554845632
1794,2306401828
1795,2157325045
1796,2582558236
1797,2166009652
1798,2150641885
1799,1782644704
1800,2146841969
1801,2109216570
1802,2652662306
1803,2204033582
1804,2103193550
1805,277903753
1806,1593731529
1807,2345238565
1808,2607595037
1809,2773907002
1810,2996186473
1811,1544882563
1812,2772809768
1813,2006203058
1814,2915284885
1815,2948838494
1816,2559900647
1817,2222691799
1818,2948464216
1819,2029376833
1820,1996942385
1821,2130384391
1822,2164522898
1823,2806496722
1824,2151116250
1825,3180108888
1826,2795537144
1827,2110741578
1828,2151884128
1829,2359689549
1830,2632251482
1831,2944427131
1832,2539701685
1833,2823319321
1834,2799092647
1835,2796319914
1836,2466181173
1837,2965252791
1838,2179388869
1839,2029053321
1840,2518462763
1841,2898694108
1842,3007870792
1843,2481179950
1844,2040266939
1845,2780709200
1846,2168589366
1847,2902114546
1848,581305195
1849,2517041509
1850,2093298369
1851,2628029559
1852,2804248551
1853,3015291070
1854,2753124859
1855,2518534067
1856,2985167799
1857,2134528011
1858,214673178
1859,1971357372
1860,2147851486
1861,2918664259
1862,2143922841
1863,2107639702
1864,2088792183
1865,225045141
1866,2039452217
1867,1897808719
1868,2491165477
1869,2898037539
1870,2652196990
1871,2493540693
1872,2143711210
1873,2711072864
1874,2167927554
1875,2084576862
1876,1976614222
1877,2250284965
1878,2754122460
1879,2692688914
1880,2054235106
1881,18176304
1882,2150766296
1883,2105645747
1884,1836396646
1885,2305478299
1886,2790639168
1887,1737024414
