nodeID,nodeLabel,communityID
152,2496403053,54
153,3133121725,4
154,1743503206,81
155,1973834227,31
156,2004982677,50
157,1986099305,77
158,2343567188,12
159,2713391240,64
160,2096173774,83
161,2605088014,33
162,2110761621,78
163,710382960,47
164,2159017802,74
165,2538491043,38
166,2307151252,8
167,2173142446,79
168,2662031329,74
169,2532699813,13
170,1846583263,33
171,376796538,67
172,1979630462,67
173,2123704502,54
174,2157954543,83
175,2274805303,42
176,2031290782,81
177,2116280700,9
178,2785746492,38
179,2995641546,59
180,2159854631,50
181,221141581,13
182,2556905114,19
183,1838761128,22
184,2038750784,10
185,2504168287,64
186,2461687387,19
187,2590240220,24
188,2925053247,84
189,2739870772,0
190,2789490837,17
191,2102161143,81
192,2138833298,48
193,2150306935,4
194,1669982939,9
195,1994099566,1
196,2520126565,78
197,2612869670,84
198,2147283915,16
199,2022954105,16
200,2745913557,33
201,607117050,7
202,2121324034,60
203,2799639004,60
204,2080122923,70
205,2654837319,2
206,2586436866,1
207,2604414056,85
208,230833968,9
209,2786884848,7
210,2145801518,48
211,3093378583,64
212,1897947025,64
213,2104620207,7
214,2013999105,7
215,2768635755,84
216,2305284870,68
217,2172483244,48
218,2060915933,76
219,1453746643,7
220,2194075447,81
221,2329649291,52
222,2101253212,66
223,2111155835,16
224,2121354338,7
225,2890197836,60
226,2883445622,47
227,2093790452,36
228,2118894514,10
229,2802818073,74
230,2775097878,72
231,2949712944,49
232,2118015118,10
233,2891100137,62
234,2997760568,13
235,2636038792,47
236,2311530707,47
237,2323794299,0
238,2573880874,7
239,2228912351,9
240,2782567690,3
241,2924704223,11
242,2283514673,7
243,2129155342,4
244,2888172093,9
245,2075747432,5
246,3039806598,19
247,3211355938,22
248,2146919840,36
249,2710308259,82
250,2725853499,30
251,2053873981,6
252,2944729827,48
253,2015227246,13
254,2054807431,1
255,1898868671,85
256,2132232111,57
257,2331998454,65
258,1115148605,19
259,2582996137,42
260,2651459722,64
261,116129841,82
262,3015603934,2
263,2761611801,65
264,2588015606,9
265,2581702348,76
266,2755045109,37
267,2067328074,83
268,2140371590,70
269,2130293428,51
270,1243576398,14
271,3003728466,70
272,3132466072,47
273,2136577085,74
274,3011087924,18
275,2043861456,6
276,1829704859,57
277,158556956,42
278,2251409050,19
279,3005141213,84
280,77645433,84
281,3175166760,40
282,2013702344,17
283,2141453587,81
284,2205008172,22
285,2511812694,48
286,172088294,7
287,1703986437,9
288,2943306269,10
289,1864878341,62
290,2240377934,20
291,2121702232,61
292,2346210775,70
293,2425420268,3
294,3098681172,23
295,2672223305,50
296,2941931899,13
297,2149278224,33
298,1971585161,66
299,2341869387,11
300,1979208720,42
301,2240796606,16
302,3137771527,7
303,2112093928,52
304,3040220406,19
305,2143285020,83
306,2907668325,7
307,1213826704,31
308,2799878293,12
309,3038120432,85
310,2886058667,85
311,1976995834,64
312,1969695948,9
313,1821336677,68
314,8483105,0
315,2135591171,67
316,2788505909,81
317,2609482253,70
318,2545209061,7
319,2262455137,13
320,2093583282,65
321,2132383167,22
322,2082321742,53
323,2767285738,37
324,2663644649,16
325,2619068617,1
326,2157741571,81
327,2242553439,81
328,2343958669,74
329,2955339052,84
330,249532640,21
331,2103781958,38
332,2098743722,50
333,1120541947,62
334,2099934517,22
335,2101082447,21
336,2857988000,53
337,1986921364,82
338,2188664408,48
339,2054292361,74
340,2952659022,25
341,2209182242,0
342,2600828004,64
343,2325577840,47
344,2548939160,48
345,2145505520,2
346,2157154249,26
347,3161455903,24
348,2618744753,2
349,2002132369,0
350,2430991756,13
351,2327516486,12
352,674459776,81
353,2755610014,74
354,2101314754,82
355,3112205068,4
356,333884545,50
357,2535625953,53
358,2161018111,7
359,1998509316,8
360,2901907353,80
361,3003685574,48
362,2510321433,83
363,2495669367,65
364,1399523684,22
365,2460220245,57
366,686748868,7
367,2129510674,64
368,1713539282,17
369,2886984883,27
370,2954546007,26
371,2672174823,81
372,2151175803,81
373,2599172708,1
374,2722517216,36
375,2558176341,7
376,926888639,13
377,2064570782,48
378,2010503828,67
379,2517937524,52
380,2893991977,67
381,3101307320,22
382,2011659978,22
383,2665470732,50
384,2482068159,7
385,2328436268,10
386,2963485027,24
387,2630009334,9
388,2898506854,17
389,2974374109,65
390,2746219996,63
391,2505693061,65
392,2939210003,85
393,2289709075,85
394,2280973966,7
395,2662927933,82
396,15258456,28
397,2097853854,30
398,1992854032,38
399,2427924384,48
400,1988076139,81
401,2620332061,38
402,2167895323,61
403,2128235974,6
404,1745679087,57
405,2913714164,7
406,1981944510,31
407,37477926,40
408,3033251816,12
409,2796606262,64
410,2641451849,82
411,2982746097,66
412,2167110402,65
413,2150747878,53
414,2891337244,82
415,2809224543,64
416,3003819788,65
417,2553625309,82
418,2424529681,59
419,285627287,19
420,2162390170,7
421,2108394859,7
422,2743715462,36
423,2489912854,77
424,2526960092,4
425,2079761185,52
426,1306773497,21
427,2607685580,9
428,2783178879,74
429,120165043,77
430,2224228731,33
431,2139207339,7
432,2085608083,79
433,2631035680,4
434,2555813999,83
435,2972406554,3
436,3000513422,19
437,2937279895,76
438,2095602973,7
439,2945477701,81
440,2976707063,74
441,2206504474,32
442,3111932258,4
443,2147233958,33
444,2073258912,74
445,2431649714,82
446,2979171984,82
447,2509543892,11
448,2103179390,63
449,2802678666,85
450,2103732700,22
451,1984643998,60
452,2207210733,10
453,2779410567,3
454,3083240549,21
455,2072419617,21
456,2755891539,42
457,2631357894,10
458,2891423395,62
459,2050189355,63
460,2116290000,60
461,1479847275,23
462,3111048031,37
463,2343552488,24
464,2762352546,81
465,2171857822,31
466,2468127523,48
467,2222884281,65
468,2476206683,63
469,2234499534,34
470,2129986494,52
471,2009982762,82
472,1457709357,35
473,2133987240,74
474,2032760851,26
475,3074955133,76
476,1921565296,48
477,2890835756,82
478,1331185633,80
479,2857691659,81
480,2074470078,6
481,2596962910,50
482,872346937,42
483,2116995305,2
484,2118251006,50
485,2308727114,10
486,2630930369,72
487,2771991234,1
488,465542989,62
489,2083691087,37
490,314780696,74
491,2083446568,60
492,2686993481,82
493,2489038878,23
494,687695067,12
495,2642881519,70
496,2147426368,63
497,2617642402,67
498,2529537557,84
499,1910522161,48
500,2509767313,50
501,1937541868,42
502,2080844218,9
503,2122495334,26
504,2119492865,65
505,1999442567,19
506,240196232,47
507,2342527329,38
508,2163138990,20
509,724480047,67
510,2070591076,10
511,305284901,78
512,87573113,81
513,2529953099,65
514,2313848228,42
515,2890858492,82
516,2166545604,10
517,2228092714,12
518,2114026733,22
519,2006862959,27
520,2430229886,19
521,2227806125,42
522,3040771401,10
523,2792463818,19
524,2064979805,52
525,3076506421,13
526,2244067914,74
527,2559565495,7
528,2283277719,13
529,2134578048,39
530,2528306385,81
531,2617295030,74
532,2565300411,16
533,3092202862,31
534,2156465459,34
535,2619027929,47
536,2163136447,22
537,2231647734,41
538,2930652168,84
539,2083669834,84
540,70837437,7
541,2849772421,22
542,3023361133,4
543,1924029771,1
544,2765358321,10
545,2147978041,13
546,2761433800,80
547,2788753921,74
548,2789479839,42
549,2104501682,74
550,2323114353,63
551,2887054675,81
552,2126783313,65
553,2663658554,82
554,3213864922,61
555,2335878336,72
556,2682153626,47
557,2138215779,74
558,2477068224,13
559,2662985514,84
560,136262493,12
561,2166064849,40
562,2422661611,2
563,1916250528,52
564,2739682187,32
565,2130845156,70
566,2505131887,72
567,3147449151,85
568,3006003698,19
569,2641921095,84
570,2232551285,29
571,2767094226,84
572,3040272964,82
573,2291719188,41
574,2114369279,3
575,2896148337,7
576,2215719229,52
577,3162089426,65
578,2080479960,38
579,1969558439,83
580,2325372240,37
581,1966812514,61
582,3175564686,9
583,2152900809,23
584,1986752063,42
585,2044940855,7
586,2072962500,33
587,3013016054,74
588,2085754507,16
589,2120842888,7
590,2762447682,84
591,2943628604,25
592,2008650055,72
593,2010047893,65
594,1893293985,63
595,2965015925,9
596,225897104,19
597,3045530612,64
598,2137181963,36
599,2620571237,64
600,2101270457,53
601,2600815211,9
602,2032768722,74
603,2166503199,22
604,2056573751,10
605,2777184931,42
606,3199721376,4
607,2604442669,30
608,2890396740,60
609,2250188140,81
610,3096207105,68
611,2183863265,85
612,356760763,59
613,384146901,81
614,1994082836,13
615,2071586441,14
616,1705716597,52
617,173184200,60
618,2782446827,63
619,2773235390,77
620,2015553365,1
621,2135602481,10
622,2316472474,10
623,2545702307,41
624,2564806504,32
625,1601899190,72
626,2794222363,36
627,2901404956,41
628,2169363737,81
629,2009525601,22
630,2464641877,13
631,2107564541,16
632,1985617828,21
633,2108851382,48
634,2420346379,63
635,2302758256,65
636,2345320337,14
637,2552011071,2
638,3040050053,64
639,2302989980,50
640,3186786998,81
641,2184905442,68
642,2793640708,1
643,2067715899,13
644,2765735904,29
645,2116965762,27
646,2154805950,37
647,209311896,34
648,2894139975,4
649,2278202806,63
650,2182919608,40
651,2144267689,80
652,2161808756,51
653,3033852700,33
654,810784314,63
655,1957794676,7
656,880897289,8
657,1944415273,49
658,2945537842,83
659,2422891817,37
660,2157030991,13
661,665970260,7
662,2698746999,22
663,1937561647,30
664,24966663,52
665,2790080091,37
666,2889380157,48
667,2591764093,62
668,2063034456,81
669,2085751371,43
670,2396221467,66
671,2304300972,64
672,2466401454,65
673,61392931,53
674,2144951385,79
675,3145490077,74
676,2149532318,65
677,2797446525,52
678,2911259098,29
679,2918979524,12
680,2104880018,7
681,2760867276,51
682,129019372,60
683,2144310028,80
684,2667504067,74
685,2004913604,84
686,2983861565,10
687,2432488746,63
688,2222495315,79
689,2241374306,7
690,1968320961,10
691,2738197296,82
692,2026448928,81
693,2284844172,13
694,2222120004,74
695,2117917623,24
696,2054145023,9
697,2578424308,85
698,2257671631,48
699,981528005,70
700,1982975830,9
701,3016369778,7
702,3151453697,38
703,1226829868,83
704,1880083890,50
705,2088659035,70
706,2919922305,39
707,2967041238,85
708,1993752595,61
709,1378853212,52
710,2515398587,19
711,1882415103,85
712,2108727419,6
713,2140919807,79
714,2908453978,24
715,2040202014,31
716,3012977403,63
717,749852164,19
718,1154988903,7
719,2287431464,50
720,2923538006,53
721,2434581579,64
722,1492610535,74
723,2834750341,12
724,2092347531,70
725,2185695803,66
726,2586431091,42
727,2742936624,72
728,249454987,39
729,2233122320,22
730,3034710176,2
731,2114663360,22
732,2605567528,11
733,2096221532,42
734,2608235587,12
735,301867276,50
736,2783757622,80
737,2607991072,13
738,2269934267,37
739,2086393066,65
740,2139332213,13
741,2091452685,44
742,2406821371,9
743,2772027693,33
744,2493432117,83
745,2938473249,24
746,2534922604,4
747,2785871171,71
748,2485112598,19
749,2567634809,16
750,2802374850,80
751,2909156276,19
752,2069430502,80
753,2250790846,38
754,2120079196,38
755,3188506826,82
756,2609790796,61
757,1214904236,53
758,3013083748,63
759,2511894174,31
760,2920550695,74
761,2944859591,37
762,2125262121,64
763,2134562295,20
764,2702979189,80
765,2806379454,85
766,2761892032,31
767,2665852748,63
768,3041188873,9
769,2744100053,36
770,1601322868,16
771,2142089632,40
772,2965213200,54
773,2625626460,50
774,2040442599,85
775,2096509149,52
776,213013463,7
777,2079803274,47
778,2016918029,30
779,2607817137,70
780,3212190123,57
781,2038722423,64
782,2233110155,85
783,1992242036,84
784,3094484945,36
785,811152680,17
786,3096863421,60
787,2805376190,19
788,2018933003,13
789,2498210812,2
790,299807075,33
791,2892198270,82
792,2245583828,47
793,1893656648,7
794,2093635209,9
795,2145942767,73
796,2307673999,7
797,2522717991,63
798,2110314951,3
799,2787261793,71
800,2138142932,67
801,1776485087,19
802,3017471622,31
803,2113482964,67
804,2035809080,7
805,3111598663,74
806,2250790830,42
807,2212943785,80
808,2676966873,29
809,2807073109,74
810,843538412,22
811,2150424259,62
812,2127135120,8
813,2116867337,67
814,2643587382,52
815,2239800699,67
816,3017301200,31
817,2568248728,17
818,2995734676,81
819,2110713179,7
820,2747181798,2
821,2695274481,39
822,2780079690,42
823,2561969808,1
824,2981653780,7
825,3008312193,9
826,2046315228,24
827,3212936091,47
828,2939704342,80
829,61911346,26
830,2247110876,3
831,3175930953,13
832,1917400150,50
833,2643237020,6
834,3044545755,10
835,2128025060,19
836,2555602527,84
837,2499992494,10
838,2907100065,17
839,2614557476,69
840,2232937115,52
841,315315849,40
842,2981091600,48
843,2954377899,64
844,1991502852,7
845,2143884263,13
846,2284921290,57
847,1966059942,63
848,2056686720,81
849,3192957097,81
850,1640152761,40
851,1884258468,62
852,2168609030,84
853,2340756997,17
854,1807682976,21
855,2277013600,73
856,2256390134,2
857,2171546333,36
858,2122215298,65
859,1994488146,33
860,2122583708,9
861,2580707294,54
862,3097299748,60
863,2153533069,4
864,2630117708,50
865,2153313688,50
866,2151051721,22
867,2070447587,50
868,27679312,9
869,2893698747,82
870,2883984335,65
871,3166365347,10
872,2922241046,20
873,2175485186,10
874,2163400153,81
875,1999081288,49
876,2041511261,38
877,298009075,2
878,293998807,49
879,2019334566,65
880,2493356015,15
881,2507963215,74
882,2144120499,22
883,2436233310,54
884,296527148,66
885,2251454026,33
886,1991825285,21
887,3016346786,53
888,2182151207,64
889,2158367072,62
890,2945159742,83
891,1792156327,82
892,217647588,7
893,2574210908,23
894,1978130950,36
895,2053529133,65
896,2560560559,19
897,3021098749,84
898,2955298645,70
899,3030153338,6
900,2042985758,42
901,2025075151,81
902,2106507259,19
903,2174638375,10
904,256486129,84
905,2707749895,32
906,2571153646,59
907,2147930934,20
908,3190848682,7
909,2037568612,13
910,2151129600,80
911,2141039511,80
912,2170399731,18
913,2523195692,31
914,2326615365,22
915,2740107885,33
916,2883755201,54
917,2158294767,40
918,2588418817,72
919,2141707827,48
920,2766198894,74
921,2720589466,50
922,219823180,81
923,273242762,70
924,2092667259,12
925,2007671555,81
926,826653807,50
927,1389051172,7
928,3199672890,65
929,2255131163,70
930,2140317559,42
931,1923494053,82
932,2164671620,62
933,2162157789,57
934,2176290883,15
935,332029346,7
936,2717436562,65
937,2557211589,80
938,2175055212,63
939,2892286476,82
940,2715324730,63
941,2306812106,32
942,785708508,52
943,2143661252,84
944,2125263763,60
945,2306828583,80
946,2956900571,61
947,1964950153,50
948,2952739709,12
949,2554508453,11
950,1975448776,48
951,2944520659,70
952,2133765130,40
953,2982074500,49
954,2116709147,22
955,2098748230,22
956,845384570,60
957,2139611229,65
958,2975571700,60
959,2790639413,9
960,1898454588,9
961,2899973403,70
962,2775794866,67
963,2962931227,2
964,2721748541,41
965,2157890105,5
966,2398757800,83
967,2948035455,36
968,2296466475,38
969,2086877200,62
970,2942285556,19
971,2789357922,53
972,2917451752,53
973,2147344573,84
974,2780549870,13
975,2727236394,81
976,2146046677,61
977,2897466751,8
978,2762842517,81
979,2919187121,19
980,2070296361,7
981,2485904934,9
982,3000318515,19
983,1985680507,60
984,2042045111,42
985,2110892120,1
986,2132847115,65
987,3027555009,8
988,358148460,2
989,341091802,60
990,1719525685,17
991,2225695912,5
992,2309091497,37
993,2962820133,53
994,1964647691,22
995,3055108227,64
996,2165469726,53
997,2477834125,13
998,3009169796,4
999,2142074586,83
1000,2115864137,81
1001,2216497626,11
1002,1889673066,7
1003,1822525391,24
1004,2555616248,36
1005,2271285159,5
1006,300927251,81
1007,2430521885,52
1008,2498119751,24
1009,3016962055,7
1010,2502313251,60
1011,2143982446,64
1012,3013919409,63
1013,2948474207,30
1014,1981802393,83
1015,2156038360,82
1016,2610211725,1
1017,2510829653,13
1018,3131159125,11
1019,2656069640,72
1020,2136059126,30
1021,2607661584,85
1022,2803712089,83
1023,2128395908,65
1024,2617745789,7
1025,1363261740,12
1026,2157016391,38
1027,2192585726,9
1028,2061249634,7
1029,2139791075,1
1030,2591426756,37
1031,2134398862,85
1032,3013983743,4
1033,3080764089,81
1034,2655012180,36
1035,2930814703,82
1036,2921629128,20
1037,2901154795,57
1038,2971799244,82
1039,2890403789,82
1040,2060555659,81
1041,1273004842,79
1042,2803755240,6
1043,2153128419,7
1044,2099913517,2
1045,1998659196,47
1046,2123104978,7
1047,2158333924,24
1048,2098092271,23
1049,2278606710,52
1050,2102159919,33
1051,2150721151,15
1052,2119733580,7
1053,2138352565,7
1054,2615264327,42
1055,2750279482,54
1056,2972935251,60
1057,2257275204,50
1058,2136447178,40
1059,2754452844,33
1060,2716748480,10
1061,174562241,36
1062,2143001477,52
1063,2213110864,50
1064,2112768246,7
1065,3014978137,85
1066,2063941682,23
1067,2127050780,80
1068,2015704199,49
1069,2632512704,9
1070,2056148234,82
1071,2881890576,3
1072,2962951176,33
1073,2772712960,70
1074,2963365989,33
1075,2232842021,74
1076,2152983304,80
1077,2302956860,22
1078,2915375105,21
1079,2806238208,69
1080,1892222836,70
1081,2161842883,33
1082,2122468625,52
1083,2259713471,20
1084,2534445584,82
1085,2462293538,59
1086,2009118737,70
1087,2100555738,16
1088,2618479136,83
1089,49930057,9
1090,2164722051,47
1091,2780541317,70
1092,2023472550,54
1093,304840005,9
1094,2152418708,47
1095,2482235608,13
1096,2017074269,26
1097,2530810350,6
1098,2737609395,10
1099,1982742620,7
1100,2806022531,10
1101,2120315610,77
1102,2013895305,10
1103,2947859276,67
1104,2664786572,50
1105,2169215681,62
1106,371088778,4
1107,2185762841,74
1108,2072973842,22
1109,2888905034,12
1110,2266993150,81
1111,2274164696,48
1112,2129916890,19
1113,2154100147,80
1114,2654124020,48
1115,2799330920,23
1116,2777787362,37
1117,2461050306,9
1118,150194747,9
1119,2041181195,77
1120,1456696999,49
1121,2075829051,11
1122,2983426040,77
1123,2234663912,63
1124,2580904130,31
1125,2744595343,67
1126,2619198738,10
1127,2108414460,7
1128,2789956121,20
1129,2315924972,54
1130,701596084,64
1131,2132157787,15
1132,2793774626,16
1133,2146993257,15
1134,2920435911,65
1135,2970016295,36
1136,2925019383,48
1137,2171481149,7
1138,2790052371,12
1139,1992765460,10
1140,2036412508,15
1141,2034284050,7
1142,2891777202,47
1143,2001495178,2
1144,2104847399,4
1145,2210462240,3
1146,2102879746,2
1147,2063144280,85
1148,2134339138,42
1149,2479067962,83
1150,2056060888,19
1151,2152062292,31
1152,2003149451,51
1153,1948558469,61
1154,2580817760,3
1155,2158085063,6
1156,2158282440,7
1157,2156124459,65
1158,2789553104,65
1159,2995934993,50
1160,2680023210,9
1161,2638523018,41
1162,2685526743,53
1163,2181252843,72
1164,2112053434,65
1165,2155041034,80
1166,1991984325,70
1167,2810424319,33
1168,2019981391,36
1169,2116228223,22
1170,2154547216,42
1171,2716743276,65
1172,972163019,55
1173,1976992185,22
1174,3146558330,0
1175,2892214922,17
1176,2737076904,3
1177,2305520001,65
1178,337341218,20
1179,2143820374,10
1180,2110981184,77
1181,3143854890,36
1182,2115842871,30
1183,2320260979,63
1184,2597167268,12
1185,2516375707,13
1186,2156050960,48
1187,1895310053,84
1188,1995171480,54
1189,2889309219,37
1190,2136250448,7
1191,2104320375,2
1192,2786514668,33
1193,2774122297,33
1194,2952175474,33
1195,51020136,42
1196,1231128095,50
1197,2790124676,70
1198,2108793539,10
1199,2618252447,84
1200,224046905,84
1201,2304265661,85
1202,2663125605,64
1203,2748548967,60
1204,2341618422,15
1205,3003897334,83
1206,2887874441,81
1207,2944527398,48
1208,2174234087,84
1209,2047633312,84
1210,1704933185,77
1211,2231464481,40
1212,3013571763,61
1213,2174219227,65
1214,2281030492,82
1215,2304350344,37
1216,2161449754,82
1217,2130046050,5
1218,2121110292,24
1219,3114152587,71
1220,2148602824,84
1221,2346367312,55
1222,3132695080,74
1223,2810402614,76
1224,2569875138,33
1225,2252009492,57
1226,2891781112,82
1227,222347150,85
1228,2642227023,37
1229,2071982022,13
1230,2099567877,21
1231,2168147116,22
1232,2534167206,80
1233,2790648217,60
1234,2157433213,2
1235,2792518827,16
1236,226395311,84
1237,2152164681,81
1238,2611971151,52
1239,2995097213,38
1240,2048843425,22
1241,3181216791,43
1242,2095905728,12
1243,2693426833,12
1244,2102163991,82
1245,2415507163,13
1246,2161439560,1
1247,570087709,7
1248,2470051219,31
1249,2788826356,16
1250,2112190712,11
1251,2068711697,57
1252,2353588825,2
1253,2156609974,20
1254,2792530140,24
1255,1553161675,9
1256,2338678646,71
1257,2111151707,16
1258,2089561508,82
1259,2124783475,37
1260,2490739662,50
1261,2339991745,82
1262,2788959052,83
1263,2788929966,16
1264,2744451156,36
1265,3111333369,84
1266,2942110831,10
1267,3090935756,38
1268,1935472495,66
1269,151922669,85
1270,2292187654,32
1271,2022093712,48
1272,1994651963,50
1273,2149630124,2
1274,2008912176,22
1275,2099043813,80
1276,2618222680,81
1277,2005158734,40
1278,2036940753,76
1279,2102820060,9
1280,2935827948,81
1281,729075653,21
1282,2514617167,52
1283,2153809156,60
1284,2060584902,30
1285,2785899704,37
1286,2617862545,1
1287,3013980030,63
1288,2090284550,81
1289,3036876544,50
1290,2327901882,38
1291,1890933280,50
1292,2117484142,82
1293,2889020464,4
1294,2557768155,7
1295,2461262114,18
1296,334358425,13
1297,2128537555,36
1298,2100217524,22
1299,2739166537,38
1300,2002738154,82
1301,2657154960,13
1302,2886138218,22
1303,1172104363,52
1304,2160760012,10
1305,2316804223,74
1306,2288782178,61
1307,3213106918,57
1308,2576728940,11
1309,2137082434,27
1310,3016058393,7
1311,2944864200,81
1312,1070014096,67
1313,2136206071,5
1314,2999759821,19
1315,2039330232,77
1316,2535595223,84
1317,2226408910,64
1318,432632804,36
1319,2578148585,50
1320,2286486417,28
1321,2118762437,11
1322,2038006156,9
1323,2127801126,61
1324,2119698260,65
1325,2800757238,20
1326,2518245961,80
1327,2308863820,11
1328,2307693060,35
1329,2061785377,85
1330,2061224103,81
1331,2586129184,3
1332,2106635155,83
1333,2137287792,71
1334,657345408,66
1335,2105809928,35
1336,2757272620,80
1337,2150474589,22
1338,2188868997,54
1339,2072894969,47
1340,2770423280,36
1341,2589477627,85
1342,2127769962,50
1343,2804742641,52
1344,2164731203,38
1345,2046599093,52
1346,204599282,47
1347,2997308621,38
1348,2937556269,65
1349,2015243630,21
1350,2267626197,13
1351,2164441953,71
1352,2345460442,10
1353,1992212539,29
1354,2004125078,63
1355,2603457569,13
1356,2234433652,36
1357,2227374430,1
1358,2101426688,1
1359,2555392488,60
1360,2116643347,7
1361,2158463535,64
1362,2115374759,51
1363,2889125473,0
1364,1484473758,2
1365,2889960126,17
1366,2558494455,64
1367,2752561411,80
1368,2461415121,10
1369,3084517718,9
1370,2626749703,16
1371,2511845502,44
1372,2490591335,64
1373,2596855390,7
1374,2792290209,72
1375,1900233535,66
1376,2108454850,74
1377,2125010227,26
1378,2946268076,81
1379,1969690828,70
1380,2149060403,66
1381,1894141897,59
1382,2746269949,64
1383,2146032652,21
1384,1997494720,7
1385,740878163,1
1386,1026451980,82
1387,2420627611,10
1388,2140382424,22
1389,2995798878,50
1390,1433557493,64
1391,2113720902,42
1392,2674768734,70
1393,2093459114,85
1394,2127531590,22
1395,3003985846,26
1396,723832928,60
1397,3049620362,71
1398,2164210428,74
1399,2259409065,76
1400,2155582788,37
1401,2419884565,77
1402,1969029766,7
1403,2175996902,12
1404,2891955702,19
1405,2089470663,16
1406,2064965853,71
1407,2743521729,63
1408,2105993855,6
1409,1983393095,33
1410,2344553700,22
1411,2502014454,15
1412,2308547844,4
1413,2423737638,40
1414,2802669839,42
1415,2766917201,12
1416,1995404116,11
1417,3022198353,4
1418,2102838842,64
1419,2767417285,22
1420,1120868789,81
1421,2766572021,33
1422,3180306143,13
1423,2034453736,48
1424,3097154438,60
1425,1912596700,62
1426,2549600213,10
1427,2558722487,7
1428,2890718973,82
1429,2163409985,17
1430,2018889387,75
1431,2750557403,64
1432,2794429079,81
1433,2589542415,66
1434,2041030894,65
1435,2120676105,70
1436,2893318500,65
1437,2301219833,85
1438,3177782498,12
1439,2427867001,83
1440,2435281976,0
1441,2763548289,53
1442,1996135846,47
1443,32662125,31
1444,2102330378,82
1445,2098124413,83
1446,2025720892,61
1447,2017156916,50
1448,2720546020,33
1449,2803189335,51
1450,3166780458,70
1451,1125338637,81
1452,2954951830,84
1453,3030646399,68
1454,2583628974,10
1455,2030914839,52
1456,1977042193,7
1457,2012240640,80
1458,3008216963,85
1459,2479567009,24
1460,2918719678,50
1461,2031035780,35
1462,2102318309,19
1463,2004329800,40
1464,2253507572,52
1465,22007463,37
1466,1985748679,36
1467,2649238035,25
1468,2549767864,74
1469,2981808612,48
1470,2158382199,33
1471,2226156738,7
1472,2106513951,12
1473,2315273099,17
1474,2945547855,47
1475,2407247783,42
1476,3165253522,64
1477,3116971310,10
1478,2531291104,33
1479,2099921409,29
1480,2191837396,9
1481,2168747413,83
1482,2749210406,2
1483,2011882951,47
1484,2594807885,62
1485,1991576088,53
1486,2525506785,19
1487,2101098890,65
1488,377036423,81
1489,2090481533,22
1490,2753218838,75
1491,2617662537,9
1492,2462224788,82
1493,2478558796,9
1494,2736703871,82
1495,2205960897,81
1496,2796244394,50
1497,2789578140,47
1498,2144128554,83
1499,2154439949,66
1500,2161927345,64
1501,2610231815,20
1502,2549604643,13
1503,2951455425,64
1504,2151984954,76
1505,2169833637,7
1506,908179628,6
