0,0
1,1
2,13
3,40
4,5
5,8
6,5
7,46
8,10
9,11
10,24
11,13
12,5
13,44
14,17
15,18
16,33
17,2
18,66
19,10
20,8
21,22
22,33
23,85
24,25
25,8
26,26
27,5
28,5
29,60
30,84
31,29
32,2
33,30
34,31
35,32
36,33
37,45
38,2
39,26
40,37
41,33
42,60
43,83
44,90
45,17
46,18
47,0
48,46
49,22
50,14
51,9
52,50
53,89
54,52
55,65
56,33
57,54
58,5
59,55
60,56
61,58
62,15
63,81
64,50
65,9
66,15
67,17
68,15
69,80
70,75
71,56
72,8
73,52
74,69
75,70
76,73
77,37
78,15
79,80
80,73
81,30
82,69
83,14
84,95
85,1
86,83
87,33
88,15
89,80
90,34
91,46
92,2
93,35
94,84
95,70
96,66
97,84
98,92
99,86
100,2
101,33
102,17
103,25
104,89
105,15
106,22
107,56
108,91
109,18
110,35
111,38
112,8
113,52
114,8
115,94
116,92
117,5
118,60
119,33
120,8
121,2
122,54
123,60
124,52
125,37
126,75
127,75
128,75
129,66
130,44
131,37
132,29
133,54
134,38
135,91
136,45
137,24
138,33
139,5
140,78
141,81
142,45
143,73
144,83
145,73
146,5
147,25
148,25
149,65
150,50
151,85
152,56
153,85
154,80
155,84
156,17
157,18
158,8
159,88
160,89
161,13
162,50
163,90
164,31
165,87
166,38
167,92
168,27
169,89
170,13
171,8
172,3
173,33
174,5
175,2
176,87
177,9
178,93
179,2
180,95
181,33
182,75
183,75
184,91
185,17
186,4
187,17
188,60
189,28
190,6
191,27
192,85
193,29
194,65
195,70
196,33
197,5
198,4
199,30
200,75
201,17
202,69
203,60
204,30
205,7
206,11
207,9
208,33
209,0
210,30
211,30
212,15
213,46
214,12
215,10
216,34
217,14
218,5
219,26
220,33
221,2
222,38
223,16
224,2
225,19
226,32
227,84
228,80
229,8
230,10
231,38
232,93
233,52
234,2
235,9
236,15
237,8
238,75
239,54
240,66
241,58
242,86
243,89
244,14
245,4
246,20
247,91
248,50
249,30
250,56
251,30
252,89
253,84
254,17
255,53
256,50
257,20
258,2
259,70
260,3
261,52
262,56
263,16
264,33
265,87
266,84
267,2
268,27
269,2
270,2
271,33
272,13
273,75
274,84
275,27
276,66
277,60
278,87
279,33
280,44
281,85
282,73
283,18
284,32
285,46
286,23
287,14
288,50
289,27
290,8
291,34
292,32
293,81
294,27
295,0
296,87
297,27
298,73
299,22
300,60
301,24
302,56
303,33
304,75
305,83
306,21
307,27
308,32
309,75
310,52
311,10
312,80
313,12
314,27
315,16
316,26
317,34
318,81
319,36
320,83
321,13
322,7
323,50
324,5
325,30
326,84
327,75
328,90
329,87
330,56
331,13
332,93
333,70
334,89
335,10
336,46
337,26
338,3
339,8
340,66
341,18
342,28
343,58
344,9
345,3
346,27
347,23
348,38
349,52
350,80
351,39
352,83
353,90
354,13
355,16
356,85
357,50
358,2
359,24
360,73
361,95
362,16
363,40
364,8
365,39
366,2
367,13
368,20
369,5
370,90
371,50
372,41
373,92
374,9
375,10
376,73
377,25
378,50
379,89
380,17
381,85
382,73
383,42
384,26
385,22
386,86
387,46
388,18
389,70
390,52
391,11
392,81
393,5
394,60
395,43
396,79
397,4
398,35
399,56
400,69
401,2
402,85
403,20
404,18
405,52
406,44
407,2
408,23
409,16
410,30
411,18
412,94
413,46
414,2
415,73
416,36
417,0
418,60
419,48
420,7
421,27
422,8
423,75
424,3
425,38
426,87
427,56
428,7
429,36
430,56
431,2
432,20
433,17
434,57
435,45
436,67
437,57
438,86
439,84
440,2
441,80
442,36
443,18
444,60
445,56
446,13
447,44
448,56
449,9
450,93
451,73
452,5
453,86
454,56
455,93
456,75
457,30
458,82
459,83
460,0
461,5
462,13
463,30
464,80
465,83
466,34
467,80
468,13
469,51
470,70
471,9
472,0
473,75
474,46
475,2
476,91
477,27
478,30
479,50
480,15
481,3
482,52
483,86
484,51
485,32
486,2
487,31
488,5
489,95
490,18
491,52
492,69
493,34
494,0
495,94
496,80
497,9
498,2
499,75
500,78
501,60
502,58
503,28
504,4
505,58
506,10
507,18
508,23
509,5
510,2
511,31
512,23
513,2
514,30
515,3
516,53
517,24
518,3
519,37
520,17
521,67
522,15
523,57
524,90
525,69
526,38
527,52
528,54
529,2
530,80
531,56
532,5
533,12
534,52
535,33
536,30
537,2
538,52
539,66
540,84
541,17
542,25
543,73
544,25
545,73
546,14
547,34
548,23
549,3
550,34
551,30
552,56
553,69
554,3
555,56
556,35
557,17
558,94
559,89
560,81
561,10
562,23
563,11
564,20
565,17
566,91
567,57
568,80
569,36
570,15
571,70
572,50
573,1
574,39
575,52
576,73
577,75
578,33
579,78
580,25
581,80
582,14
583,25
584,2
585,30
586,9
587,32
588,28
589,36
590,31
591,13
592,33
593,13
594,13
595,89
596,30
597,15
598,51
599,83
600,75
601,10
602,30
603,70
604,17
605,4
606,79
607,94
608,59
609,2
610,12
611,88
612,8
613,11
614,2
615,65
616,78
617,75
618,78
619,20
620,33
621,23
622,17
623,2
624,17
625,52
626,50
627,10
628,17
629,34
630,75
631,52
632,18
633,23
634,51
635,23
636,20
637,30
638,25
639,83
640,65
641,23
642,38
643,13
644,9
645,27
646,46
647,56
648,20
649,22
650,56
651,50
652,17
653,80
654,50
655,45
656,8
657,94
658,66
659,2
660,3
661,93
662,9
663,95
664,53
665,84
666,54
667,31
668,13
669,3
670,11
671,22
672,60
673,24
674,19
675,9
676,50
677,81
678,69
679,3
680,69
681,2
682,8
683,95
684,52
685,12
686,50
687,80
688,60
689,9
690,19
691,9
692,31
693,80
694,65
695,73
696,69
697,23
698,33
699,2
700,61
701,23
702,17
703,73
704,50
705,45
706,23
707,62
708,46
709,2
710,7
711,3
712,20
713,80
714,73
715,27
716,63
717,10
718,17
719,25
720,60
721,33
722,2
723,52
724,12
725,89
726,60
727,7
728,17
729,80
730,5
731,2
732,13
733,10
734,10
735,50
736,46
737,53
738,38
739,73
740,20
741,32
742,33
743,50
744,34
745,65
746,38
747,33
748,56
749,24
750,8
751,13
752,84
753,4
754,5
755,14
756,26
757,86
758,10
759,2
760,79
761,60
762,50
763,75
764,60
765,45
766,5
767,60
768,13
769,85
770,15
771,33
772,75
773,60
774,30
775,10
776,17
777,80
778,22
779,75
780,13
781,30
782,81
783,27
784,85
785,84
786,38
787,21
788,45
789,78
790,20
791,8
792,30
793,67
794,34
795,85
796,33
797,5
798,2
799,56
800,90
801,73
802,26
803,2
804,66
805,22
806,23
807,53
808,38
809,92
810,38
811,23
812,33
813,25
814,2
815,83
816,25
817,95
818,45
819,52
820,86
821,27
822,86
823,10
824,22
825,9
826,0
827,75
828,24
829,15
830,83
831,17
832,15
833,13
834,23
835,80
836,84
837,94
838,8
839,25
840,13
841,28
842,50
843,17
844,50
845,25
846,46
847,30
848,30
849,46
850,13
851,23
852,18
853,26
854,45
855,24
856,17
857,53
858,22
859,30
860,27
861,11
862,30
863,13
864,53
865,84
866,93
867,10
868,36
869,95
870,2
871,13
872,10
873,30
874,75
875,10
876,70
877,50
878,27
879,45
880,33
881,4
882,20
883,89
884,23
885,36
886,73
887,69
888,38
889,33
890,60
891,5
892,95
893,2
894,5
895,92
896,30
897,56
898,75
899,54
900,15
901,45
902,20
903,23
904,80
905,95
906,13
907,40
908,5
909,48
910,50
911,81
912,30
913,13
914,22
915,54
916,15
917,16
918,9
919,38
920,5
921,83
922,10
923,94
924,23
925,73
926,84
927,59
928,38
929,92
930,2
931,60
932,30
933,46
934,52
935,51
936,38
937,18
938,6
939,19
940,84
941,36
942,27
943,73
944,8
945,80
946,85
947,53
948,39
949,33
950,17
951,58
952,5
953,39
954,15
955,17
956,32
957,80
958,7
959,83
960,64
961,59
962,2
963,94
964,8
965,75
966,89
967,15
968,10
969,2
970,13
971,15
972,36
973,78
974,23
975,18
976,2
977,75
978,46
979,17
980,51
981,58
982,2
983,73
984,93
985,33
986,8
987,52
988,14
989,93
990,50
991,52
992,60
993,60
994,75
995,9
996,46
997,34
998,3
999,87
1000,93
1001,45
1002,25
1003,34
1004,95
1005,10
1006,37
1007,27
1008,58
1009,94
1010,23
1011,22
1012,23
1013,8
1014,2
1015,29
1016,9
1017,50
1018,81
1019,33
1020,17
1021,32
1022,50
1023,20
1024,30
1025,24
1026,60
1027,9
1028,56
1029,43
1030,2
1031,7
1032,95
1033,26
1034,81
1035,50
1036,2
1037,9
1038,52
1039,27
1040,91
1041,14
1042,17
1043,8
1044,37
1045,91
1046,65
1047,43
1048,2
1049,20
1050,17
1051,51
1052,52
1053,13
1054,17
1055,31
1056,57
1057,14
1058,73
1059,87
1060,45
1061,49
